ID_Animal;GC;PN_kg;PD_kg;PS_kg;GPD_g-dia;PE_cm;AOL_cm2;EGS_mm;MAR_%;CAR_kg-dia;REND;PREC_SEX;IPP_dias;PROB_3P_%;STAY_%;Fazenda;Estacao;Lote_Manejo;Regime_Alim;Tipo_Pastagem;Localidade_Bloco;Data_Coleta_Pesagem;Piquete;confiabilidade_dados%;itu_media;itu_dp;itu_max;itu_min;itu_leituras_criticas;Sexo;Geracao;Raca;Data_Nascimento
7029;140;1;2;3;3;2;3;4.45;3.95;0.35;55.91;0;-999;44.91;0;3;4;7;1;4;9;20251203;113;114.3;72.05;5.61;81.65;0.612130075952799;84;-999;-999;-999;-999
7030;104;2;2;2;3;2;1;3.32;3.09;-0.38;53.23;0;-999;72.32;0;3;3;1;4;1;9;20240819;34;114.3;62.07;5.1;70.17;-1.2850035603723797;0;-999;-999;-999;-999
7031;175;4;1;1;2;3;1;4.0;3.27;-0.46;54.54;0;-999;76.0;0;1;4;7;1;3;3;20251003;85;114.3;72.01;5.54;80.87;0.3447357259769255;82;-999;-999;-999;-999
7032;125;3;4;1;1;4;4;4.16;3.72;-0.96;55.05;0;-999;58.79;0;2;3;6;1;4;6;20250915;66;114.3;61.99;5.07;70.21;-1.3240392319017036;0;-999;-999;-999;-999
7034;138;3;4;4;4;4;4;5.13;3.57;0.31;55.92;0;-999;69.36;0;2;4;7;2;4;6;20241122;103;114.3;71.88;5.44;80.82;0.6414068295997936;80;-999;-999;-999;-999
7035;142;1;4;2;2;1;4;3.07;2.75;0.3;54.78;0;-999;59.37;0;1;3;7;2;4;2;20240923;88;114.3;63.37;6.13;80.74;-1.1171501727962838;10;-999;-999;-999;-999
7036;129;1;3;1;1;1;3;3.83;3.53;-0.36;54.36;0;-999;64.88;0;2;2;7;1;3;6;20240516;102;114.3;68.56;5.5;77.55;-0.30911177213926305;43;-999;-999;-999;-999
7038;184;3;3;1;1;3;4;5.11;2.0;-0.51;55.26;0;-999;39.17;0;2;2;1;4;1;6;20240428;21;114.3;68.4;5.58;77.9;-0.0202478028222597;41;-999;-999;-999;-999
7039;190;4;3;2;2;3;2;3.96;3.61;-0.19;54.75;0;-999;59.57;0;1;2;6;2;4;2;20250609;52;114.3;68.53;5.48;78.5;-0.11783698164557138;44;-999;-999;-999;-999
7040;158;2;3;1;1;2;3;3.77;3.87;0.13;54.12;0;-999;20.81;0;3;2;7;2;3;4;20250513;108;114.3;68.57;5.57;77.83;-0.17639048893955922;41;-999;-999;-999;-999
7041;121;1;1;1;1;1;1;3.16;3.0;-0.14;52.6;0;-999;26.46;0;3;1;1;4;1;4;20250123;30;114.3;77.67;5.69;87.99;1.3303864320923742;126;-999;-999;-999;-999
7042;133;4;4;3;3;2;1;4.25;3.86;0.05;53.96;0;-999;59.23;0;1;4;6;1;4;1;20251211;47;114.3;71.81;5.58;83.69;0.40328923327091193;78;-999;-999;-999;-999
7044;185;2;2;2;2;1;2;3.74;3.54;0.4;54.0;0;-999;41.1;0;3;3;7;1;3;4;20250801;111;114.3;61.79;4.99;69.83;-1.4177248435720837;0;-999;-999;-999;-999
7045;148;2;4;3;2;3;3;4.99;3.15;0.01;55.23;0;-999;25.8;0;2;2;6;1;2;6;20240416;66;114.3;68.54;5.54;78.02;-0.059283474351584924;40;-999;-999;-999;-999
7046;143;4;3;2;1;3;3;3.89;2.96;-0.42;54.19;0;-999;74.23;0;1;4;1;4;1;1;20251012;4;114.3;71.79;5.9;81.44;0.323266106635797;76;-999;-999;-999;-999
7048;163;3;1;4;4;4;2;4.75;3.04;0.13;54.9;0;-999;21.34;0;2;3;6;1;4;6;20250710;66;114.3;62.04;5.04;71.44;-1.1230055235256828;0;-999;-999;-999;-999
7049;145;1;1;3;4;1;3;4.51;2.97;-0.05;54.98;0;-999;43.27;0;3;1;7;1;4;4;20240220;108;114.3;77.49;5.7;87.62;1.4923844689390713;127;-999;-999;-999;-999
7050;197;3;4;4;2;3;4;3.7;3.71;0.28;53.81;0;-999;33.02;0;2;2;8;2;4;6;20250605;138;114.3;68.46;5.46;77.28;-0.06904239223391553;42;-999;-999;-999;-999
7051;130;1;2;2;2;3;1;3.6;3.32;-0.43;53.79;0;-999;61.33;0;3;1;1;4;1;9;20240304;34;114.3;77.66;5.81;88.82;1.4553005809862134;130;-999;-999;-999;-999
7053;156;1;3;2;2;2;3;5.07;4.39;-0.01;55.14;0;-999;52.14;0;2;2;1;4;1;5;20240626;14;114.3;63.63;5.93;78.61;-1.3533159855486983;11;-999;-999;-999;-999
7054;101;3;1;1;1;4;4;4.0;3.0;-0.27;54.08;0;-999;48.71;0;1;1;6;1;3;2;20250111;53;114.3;77.6;5.88;86.8;1.4084577751510219;131;-999;-999;-999;-999
7055;162;2;1;2;3;3;4;3.85;3.97;0.06;53.89;0;-999;79.39;0;2;3;8;1;4;7;20250921;135;114.3;62.04;5.13;71.17;-1.3064731797135083;0;-999;-999;-999;-999
7056;173;2;1;3;4;2;2;4.33;3.45;0.08;54.67;0;-999;63.25;0;3;1;1;4;1;4;20250126;32;114.3;77.54;6.1;87.81;1.396747073692224;127;-999;-999;-999;-999
7057;192;4;4;1;1;2;3;3.51;3.31;0.17;54.07;0;-999;44.55;0;1;1;7;1;4;2;20250218;91;114.3;77.73;5.68;87.82;1.7344056324208832;130;-999;-999;-999;-999
7058;106;2;1;3;3;3;2;4.08;3.56;-0.5;53.89;0;-999;61.22;0;1;1;8;1;3;2;20250213;126;114.3;77.42;5.77;86.95;1.6290093192917081;126;-999;-999;-999;-999
7059;190;2;1;2;2;2;1;3.93;3.06;-0.22;53.35;0;-999;62.03;0;3;1;7;1;2;9;20240314;112;114.3;77.79;5.75;88.36;1.6602378565151672;130;-999;-999;-999;-999
7060;166;4;4;1;1;1;4;4.04;4.56;0.13;54.44;0;-999;32.29;0;2;1;1;4;1;5;20240120;15;114.3;77.69;5.69;89.13;1.6563342893622357;126;-999;-999;-999;-999
7061;141;1;4;4;3;3;2;4.59;3.85;-0.09;54.31;0;-999;74.82;0;2;3;7;1;2;6;20250718;102;114.3;61.99;5.05;69.94;-1.4274837614544142;0;-999;-999;-999;-999
7062;100;1;4;3;3;1;4;4.01;2.94;-0.3;53.96;0;-999;58.87;0;3;2;1;4;1;8;20240416;27;114.3;68.38;5.46;77.4;-0.3188706900215937;35;-999;-999;-999;-999
7063;155;3;4;4;4;4;4;4.32;3.89;-0.29;55.99;0;-999;56.89;0;2;1;1;4;1;6;20250203;23;114.3;77.65;5.78;87.77;1.1566776937868795;131;-999;-999;-999;-999
7064;140;4;3;4;4;1;3;3.15;3.36;-0.17;55.2;0;-999;79.15;0;1;1;7;1;4;3;20240207;87;114.3;77.58;5.55;88.28;1.664141423668099;131;-999;-999;-999;-999
7065;170;4;3;3;2;3;3;4.04;3.54;-0.14;54.81;0;-999;29.06;0;2;3;1;4;1;5;20250919;14;114.3;61.96;5.12;70.17;-1.1386197921374124;0;-999;-999;-999;-999
7066;102;1;3;3;3;2;4;4.35;4.54;-0.41;54.62;0;-999;62.87;0;1;2;6;1;3;2;20250526;55;114.3;68.54;5.6;78.68;-0.21347437689241722;42;-999;-999;-999;-999
7067;127;3;1;3;3;3;1;3.85;3.91;-0.05;53.96;0;-999;72.26;0;1;1;7;1;4;2;20250219;88;114.3;77.73;5.64;87.02;1.5411790583507272;133;-999;-999;-999;-999
7068;171;1;3;1;1;1;2;4.4;3.13;0.11;54.07;0;-999;46.16;0;3;2;6;1;3;9;20250518;77;114.3;68.38;5.51;78.65;-0.06709060865744969;37;-999;-999;-999;-999
7069;108;2;4;1;1;2;2;3.38;2.96;-0.11;54.38;0;-999;73.36;0;2;4;6;2;3;6;20241208;66;114.3;71.92;5.63;81.42;0.3505910767063244;81;-999;-999;-999;-999
7070;172;1;1;4;4;1;1;4.35;3.41;-0.34;54.79;0;-999;29.31;0;3;2;8;1;2;4;20250422;145;114.3;68.51;5.51;78.21;-0.22323329477474782;41;-999;-999;-999;-999
7071;125;3;3;4;4;4;3;3.97;4.01;-0.19;54.4;0;-999;66.25;0;1;4;1;4;1;1;20251203;3;114.3;71.93;5.44;82.62;0.26666438291827643;87;-999;-999;-999;-999
7072;152;1;1;3;4;1;1;5.93;4.16;0.04;54.57;0;-999;26.56;0;1;4;6;2;2;2;20241223;52;114.3;74.05;6.28;87.47;0.23933941284774904;98;-999;-999;-999;-999
7073;166;1;1;1;2;1;3;3.01;2.46;-0.09;54.48;0;-999;50.49;0;3;4;8;1;3;8;20241227;143;114.3;76.82;6.12;87.4;0.18273768913022842;120;-999;-999;-999;-999
7074;190;4;1;4;4;4;3;5.81;3.35;-0.01;55.7;0;-999;51.41;0;2;3;1;4;1;5;20250804;16;114.3;61.95;5.15;70.19;-1.261582157454784;0;-999;-999;-999;-999
7076;146;4;3;1;1;3;3;4.47;3.71;-0.05;54.62;0;-999;63.98;0;2;1;1;4;1;6;20250211;21;114.3;77.74;5.71;87.11;1.746116333879681;131;-999;-999;-999;-999
7077;132;1;2;1;1;2;3;5.17;3.5;0.56;54.27;0;-999;74.91;0;3;1;1;4;1;8;20250304;28;114.3;77.73;5.46;86.79;1.664141423668099;136;-999;-999;-999;-999
7078;177;2;1;3;3;1;3;4.64;4.18;0.08;55.17;0;-999;66.2;0;1;2;1;4;1;1;20250506;1;114.3;68.43;5.4;77.9;-0.24665469769234352;38;-999;-999;-999;-999
7079;107;3;3;4;4;3;2;4.65;3.77;0.04;54.75;0;-999;62.91;0;1;3;8;1;2;1;20250813;116;114.3;61.97;5.2;72.18;-1.2869553439488457;0;-999;-999;-999;-999
7080;145;3;2;2;2;3;1;2.85;3.46;0.3;53.37;0;-999;73.98;0;1;3;8;1;4;3;20250720;122;114.3;62.03;5.23;71.21;-1.2088840008901967;0;-999;-999;-999;-999
7081;136;1;4;1;1;3;4;4.23;3.68;-0.62;55.37;0;-999;27.43;0;1;2;6;2;2;3;20250422;49;114.3;68.57;5.44;77.72;-0.17053513821016028;41;-999;-999;-999;-999
7082;145;2;3;3;3;2;4;3.74;3.16;-0.02;55.07;0;-999;38.48;0;1;3;1;4;1;3;20240925;5;114.3;65.8;7.19;81.01;-1.1659447622079397;32;-999;-999;-999;-999
7084;122;2;2;3;3;3;1;5.13;3.19;-0.17;54.16;0;-999;84.6;0;1;3;6;2;4;3;20250821;48;114.3;62.02;5.08;70.75;-1.1952215158549329;0;-999;-999;-999;-999
7085;169;3;3;2;2;1;3;4.89;3.44;-0.1;54.68;0;-999;57.99;0;3;4;6;1;2;9;20241202;78;114.3;71.96;5.55;81.26;0.6414068295997936;82;-999;-999;-999;-999
7087;170;2;3;4;4;2;1;3.91;4.16;-0.36;54.43;0;-999;21.63;0;2;4;1;4;1;7;20251019;20;114.3;71.99;5.69;81.26;0.43256598691790654;80;-999;-999;-999;-999
7088;147;2;1;3;4;1;1;4.66;2.95;-0.08;54.5;0;-999;67.76;0;1;1;1;4;1;2;20240326;10;114.3;70.74;6.95;85.9;-0.476965159715359;66;-999;-999;-999;-999
7089;132;4;3;3;3;3;1;5.0;3.19;-0.18;54.95;0;-999;55.31;0;2;3;7;1;4;6;20240725;102;114.3;61.91;5.07;70.23;-1.236208970960724;0;-999;-999;-999;-999
7090;157;4;3;4;4;2;4;3.74;2.91;-0.55;55.84;0;-999;24.33;0;2;3;7;1;2;7;20240722;96;114.3;61.95;5.08;71.85;-1.2147393516195955;0;-999;-999;-999;-999
7091;140;1;1;3;3;1;1;4.43;3.29;0.01;54.34;0;-999;57.02;0;1;4;7;1;2;2;20241015;91;114.3;71.74;5.46;81.83;0.4169517183061756;83;-999;-999;-999;-999
7092;121;1;2;3;3;1;2;3.53;3.4;0.27;54.74;0;-999;61.97;0;3;4;6;1;2;9;20251210;79;114.3;72.1;5.68;83.1;0.6062747252234014;88;-999;-999;-999;-999
7093;139;3;4;1;1;1;3;3.93;3.59;-0.24;53.73;0;-999;57.62;0;1;2;8;1;4;1;20240520;117;114.3;68.35;5.41;77.2;-0.14516195171609875;35;-999;-999;-999;-999
7094;127;2;4;4;4;2;4;5.04;4.02;-0.06;55.37;0;-999;69.95;0;1;4;8;1;3;2;20251215;125;114.3;71.91;5.75;81.52;0.48136057632956236;84;-999;-999;-999;-999
7095;160;2;3;1;1;4;2;4.89;3.56;-0.59;55.15;0;-999;53.04;0;1;4;8;2;4;1;20251007;118;114.3;71.62;5.64;81.31;0.05391997308345629;78;-999;-999;-999;-999
7096;195;1;1;4;4;1;2;3.54;3.19;0.2;54.44;0;-999;77.47;0;1;2;8;2;3;2;20250611;124;114.3;68.58;5.46;77.98;-0.3110635557157289;40;-999;-999;-999;-999
7097;163;1;1;1;1;3;2;4.63;3.73;0.05;53.62;0;-999;69.75;0;1;2;6;2;2;1;20240519;46;114.3;68.49;5.58;78.4;-0.49257942832708856;39;-999;-999;-999;-999
7098;104;3;2;3;4;3;3;4.75;4.44;0.1;54.56;0;-999;63.78;0;2;1;8;1;3;6;20250310;138;114.3;77.6;5.71;88.0;1.4045542079980902;125;-999;-999;-999;-999
7099;125;1;2;2;2;4;2;5.18;3.99;-0.12;53.9;0;-999;26.0;0;1;4;6;1;4;3;20241123;48;114.3;71.98;5.39;81.88;0.53405873289415;82;-999;-999;-999;-999
7100;163;3;2;1;2;2;1;3.88;3.55;-0.18;53.58;0;-999;73.15;0;1;2;8;1;4;2;20250503;124;114.3;68.7;5.52;79.54;-0.32862960790392565;39;-999;-999;-999;-999
7101;113;2;4;3;2;4;4;5.48;3.35;-0.63;55.04;0;-999;26.99;0;2;4;8;2;2;7;20251201;132;114.3;71.85;5.56;82.01;0.39548209896504716;82;-999;-999;-999;-999
7103;100;2;4;2;1;1;4;4.32;2.91;0.31;54.61;0;-999;45.94;0;3;4;1;4;1;4;20251128;32;114.3;71.93;5.62;81.75;0.18859303985962736;83;-999;-999;-999;-999
7104;136;1;4;1;1;3;1;4.44;4.13;-0.2;54.41;0;-999;20.5;0;2;3;6;1;2;7;20240728;60;114.3;62.02;5.05;70.38;-1.308424963289974;0;-999;-999;-999;-999
7105;133;4;3;2;2;3;3;4.29;3.37;0.14;54.17;0;-999;59.98;0;2;1;6;2;2;5;20250202;59;114.3;77.55;5.74;87.79;1.3986988572686914;130;-999;-999;-999;-999
7106;160;2;4;4;4;4;4;3.61;3.43;-0.47;55.75;0;-999;67.34;0;2;2;7;1;4;7;20250518;99;114.3;68.46;5.75;77.82;-0.32862960790392565;45;-999;-999;-999;-999
7107;171;3;1;1;1;2;2;4.96;3.44;0.04;54.35;0;-999;21.45;0;1;1;7;1;3;2;20240101;88;114.3;77.6;5.66;87.02;1.086413485034095;128;-999;-999;-999;-999
7109;197;2;4;1;1;2;4;5.66;3.07;0.07;54.55;0;-999;79.13;0;1;1;7;1;3;2;20250204;88;114.3;77.52;5.45;87.32;1.4065059915745575;128;-999;-999;-999;-999
7111;197;4;4;4;3;2;4;3.81;4.14;0.59;54.85;0;-999;32.42;0;2;3;6;1;3;6;20250708;64;114.3;62.11;5.03;71.28;-1.1698483293608715;0;-999;-999;-999;-999
7112;161;1;3;1;1;1;1;4.87;3.12;0.01;54.43;0;-999;47.73;0;3;3;1;4;1;9;20250823;34;114.3;62.1;5.04;70.35;-1.109343038490419;0;-999;-999;-999;-999
7113;186;4;2;2;2;1;4;5.69;3.41;-0.05;55.16;0;-999;22.77;0;1;2;1;4;1;2;20250613;9;114.3;68.51;5.35;77.72;-0.1607762203278283;38;-999;-999;-999;-999
7114;112;1;1;2;2;1;3;3.48;3.57;-0.29;54.59;0;-999;21.5;0;3;2;7;1;2;9;20250611;114;114.3;68.49;5.68;79.07;-0.12564411595143615;42;-999;-999;-999;-999
7115;104;1;4;4;4;3;3;3.98;3.59;-0.11;54.41;0;-999;47.88;0;2;1;1;4;1;6;20250313;22;114.3;77.68;5.73;88.12;1.3674703200452323;125;-999;-999;-999;-999
7116;166;2;4;3;2;4;1;3.7;3.06;-0.33;53.7;0;-999;70.47;0;2;3;6;1;2;7;20250813;60;114.3;61.95;5.17;71.0;-1.31037674686644;0;-999;-999;-999;-999
7117;137;2;2;2;3;1;1;3.15;3.26;-0.17;54.33;0;-999;48.18;0;3;3;8;1;4;9;20250818;149;114.3;62.0;5.07;72.05;-1.2596303738783183;0;-999;-999;-999;-999
7118;161;3;2;1;2;4;1;4.07;3.27;-0.85;53.47;0;-999;39.98;0;2;4;8;2;2;7;20251022;132;114.3;71.87;5.6;81.79;0.41499993472970975;80;-999;-999;-999;-999
7119;177;1;2;2;3;2;2;3.16;2.73;0.05;54.31;0;-999;44.97;0;3;4;8;1;2;8;20251016;143;114.3;71.69;5.66;82.23;0.5574801358117456;80;-999;-999;-999;-999
7120;167;2;2;1;1;2;3;2.58;3.2;0.28;53.6;0;-999;82.27;0;3;3;1;4;1;8;20240707;28;114.3;61.83;5.04;70.2;-1.2498714559959876;0;-999;-999;-999;-999
7121;192;1;2;2;3;3;2;4.05;3.44;-0.18;54.73;0;-999;40.04;0;3;1;8;1;4;4;20250313;146;114.3;77.72;5.7;86.79;1.5665522448447873;129;-999;-999;-999;-999
7122;100;4;1;4;4;3;3;4.04;3.45;-0.46;54.09;0;-999;53.1;0;1;1;7;1;4;2;20250227;90;114.3;77.6;5.63;86.98;1.6543825057857684;131;-999;-999;-999;-999
7123;168;2;1;1;1;4;1;4.03;3.51;-0.96;54.12;0;-999;61.33;0;1;4;6;2;4;3;20251105;51;114.3;72.01;5.73;83.08;0.6570210982115231;83;-999;-999;-999;-999
7125;108;3;2;3;3;2;4;3.0;3.38;-0.4;54.25;0;-999;35.03;0;1;4;8;1;2;3;20251205;120;114.3;71.88;5.62;82.23;0.5125891135530215;83;-999;-999;-999;-999
7126;133;2;2;4;4;1;1;5.29;3.33;0.12;54.83;0;-999;82.25;0;3;3;8;2;4;4;20240701;147;114.3;62.09;4.95;70.31;-1.3825927391956916;0;-999;-999;-999;-999
7127;163;2;3;1;1;4;4;3.71;3.37;-0.36;54.49;0;-999;39.83;0;1;4;7;2;4;2;20251021;88;114.3;71.64;5.7;81.39;0.20811087562428857;78;-999;-999;-999;-999
7128;163;1;1;1;1;1;4;3.64;2.97;-0.12;54.32;0;-999;29.14;0;3;4;7;1;4;8;20251005;104;114.3;71.85;5.74;81.45;0.46964987487076454;82;-999;-999;-999;-999
7129;192;2;1;1;2;1;3;3.49;3.14;-0.22;53.87;0;-999;37.61;0;3;4;7;2;2;9;20251216;115;114.3;71.88;5.66;80.9;0.4306142033414393;83;-999;-999;-999;-999
7130;141;3;3;1;1;4;1;5.19;2.81;0.05;52.92;0;-999;39.37;0;1;4;8;1;2;2;20241214;126;114.3;71.76;5.57;82.43;0.6179854266821979;82;-999;-999;-999;-999
7131;187;1;1;3;3;1;2;4.71;2.74;-0.29;54.61;0;-999;74.74;0;3;3;6;1;3;4;20250703;75;114.3;61.96;5.08;70.83;-1.2947624782547105;0;-999;-999;-999;-999
7132;123;1;4;4;4;4;1;3.28;3.12;0.17;53.87;0;-999;75.91;0;2;2;6;1;2;7;20250421;62;114.3;68.41;5.47;77.71;-0.059283474351584924;40;-999;-999;-999;-999
7133;173;1;4;4;3;3;1;4.79;3.5;0.58;54.19;0;-999;56.51;0;1;1;6;1;2;3;20250228;48;114.3;77.72;5.69;89.07;1.6602378565151672;129;-999;-999;-999;-999
7136;130;1;1;1;1;1;2;4.34;3.84;-0.32;53.97;0;-999;34.56;0;3;4;8;1;4;9;20251120;148;114.3;71.75;5.35;81.64;0.5691908372705421;78;-999;-999;-999;-999
7137;153;1;4;3;2;3;1;4.0;3.51;0.06;53.88;0;-999;31.35;0;1;4;6;1;2;3;20241015;49;114.3;71.64;5.67;81.24;0.0831967267304509;75;-999;-999;-999;-999
7138;162;2;3;1;1;1;3;4.27;2.83;-0.42;54.74;0;-999;82.03;0;3;4;6;2;4;4;20241214;72;114.3;71.86;5.58;81.76;0.4345177704943724;78;-999;-999;-999;-999
7140;115;4;1;3;3;4;4;5.01;3.1;0.14;55.35;0;-999;79.28;0;2;4;6;1;3;6;20251113;65;114.3;71.86;5.63;82.08;0.5106373299765556;80;-999;-999;-999;-999
7141;108;2;1;3;4;4;1;4.71;2.89;0.29;54.08;0;-999;35.2;0;1;2;7;1;4;2;20250508;91;114.3;68.61;5.65;78.24;-0.2700761006099378;50;-999;-999;-999;-999
7142;180;1;3;4;4;3;3;5.74;3.11;0.1;54.31;0;-999;37.11;0;2;2;7;1;4;6;20250414;103;114.3;68.49;5.62;78.05;-0.19786010828068767;42;-999;-999;-999;-999
7143;192;4;4;2;1;4;4;4.81;3.63;-0.7;55.38;0;-999;41.63;0;2;3;8;2;4;7;20240901;132;114.3;62.0;5.09;70.1;-1.2830517767959126;0;-999;-999;-999;-999
7144;130;2;4;4;3;2;4;5.17;3.24;-0.43;55.44;0;-999;65.27;0;2;4;1;4;1;7;20241216;19;114.3;71.75;5.69;81.68;0.41304815115324395;80;-999;-999;-999;-999
7146;199;3;1;1;2;3;4;4.05;3.29;-0.46;54.6;0;-999;72.48;0;1;1;6;2;3;1;20250317;46;114.3;77.49;5.62;87.75;1.2874471934101173;130;-999;-999;-999;-999
7147;107;3;3;3;3;4;3;3.61;3.38;-1.07;54.65;0;-999;67.48;0;1;4;7;1;4;3;20241114;86;114.3;71.81;5.59;81.13;0.5106373299765556;80;-999;-999;-999;-999
7148;178;3;2;2;2;4;4;5.76;3.25;-0.41;54.82;0;-999;58.97;0;2;3;8;1;2;5;20240919;129;114.3;62.19;4.96;70.82;-1.0839698519963576;0;-999;-999;-999;-999
7149;163;4;2;1;1;1;4;4.46;3.64;-0.03;54.71;0;-999;53.05;0;3;3;6;1;3;4;20240802;75;114.3;61.77;5.12;70.25;-1.3416052840899004;0;-999;-999;-999;-999
7151;156;2;3;2;2;3;4;4.28;3.41;0.09;55.19;0;-999;68.52;0;1;1;8;1;2;1;20250223;116;114.3;77.58;5.72;87.02;1.578262946303585;125;-999;-999;-999;-999
7153;128;3;3;3;3;2;2;4.96;3.88;-0.28;54.75;0;-999;73.89;0;3;2;7;2;2;4;20250616;109;114.3;68.45;5.68;78.45;-0.40670095096257475;39;-999;-999;-999;-999
7154;124;4;3;2;2;1;1;4.79;3.6;-0.27;54.66;0;-999;71.27;0;3;1;6;1;3;9;20250303;78;114.3;77.69;5.9;87.34;1.4494452302568144;133;-999;-999;-999;-999
7155;132;1;2;2;2;3;3;4.61;4.02;-0.03;54.75;0;-999;69.25;0;1;4;7;1;3;3;20241024;85;114.3;71.87;5.61;80.94;0.3974338825415144;86;-999;-999;-999;-999
7156;182;3;2;1;1;2;3;4.12;3.84;-0.77;54.53;0;-999;36.46;0;1;2;8;2;2;2;20250617;127;114.3;68.38;5.76;76.73;-0.2798350184922698;42;-999;-999;-999;-999
7157;148;1;2;4;4;2;4;4.5;4.17;0.32;55.94;0;-999;60.35;0;1;2;7;1;4;3;20250515;86;114.3;68.41;5.78;79.11;-0.14906551886903183;47;-999;-999;-999;-999
7158;132;1;2;4;4;3;1;3.51;2.97;-0.28;54.44;0;-999;73.42;0;1;4;7;2;3;1;20251203;82;114.3;71.69;5.55;81.36;0.24324298000068073;77;-999;-999;-999;-999
7159;135;4;4;4;3;1;2;4.23;3.33;-0.17;54.67;0;-999;50.43;0;1;4;6;1;4;1;20251220;47;114.3;72.0;5.46;81.19;0.47940879275309517;79;-999;-999;-999;-999
7160;113;1;3;4;3;1;3;4.76;3.3;0.42;55.27;0;-999;47.33;0;1;1;8;1;2;2;20250108;124;114.3;77.64;5.77;87.97;1.621202184985842;130;-999;-999;-999;-999
7161;192;1;1;2;3;2;4;4.31;3.62;-0.11;54.92;0;-999;45.4;0;3;1;1;4;1;4;20250221;31;114.3;77.8;5.6;87.24;1.4182166930333553;134;-999;-999;-999;-999
7162;137;3;3;4;4;3;4;5.43;4.21;-0.75;55.33;0;-999;56.87;0;2;4;8;1;4;6;20241222;138;114.3;73.24;5.91;86.69;0.5652872701176104;88;-999;-999;-999;-999
7163;112;1;3;3;3;3;3;5.78;4.23;-0.19;54.65;0;-999;81.41;0;2;3;8;1;4;6;20250903;139;114.3;62.04;5.01;70.73;-1.1718001129373385;0;-999;-999;-999;-999
7164;167;4;4;3;3;3;4;5.1;4.01;0.1;55.78;0;-999;84.64;0;2;4;7;2;4;7;20251221;97;114.3;72.66;5.95;86.52;0.6043229416469342;88;-999;-999;-999;-999
7165;126;1;1;1;1;1;1;4.0;3.58;0.14;53.41;0;-999;64.3;0;3;3;8;1;4;8;20240926;140;114.3;66.94;7.27;80.84;-1.2049804337372636;39;-999;-999;-999;-999
7166;111;4;4;3;2;4;2;4.02;3.39;0.16;55.2;0;-999;58.01;0;2;2;1;4;1;5;20250610;15;114.3;68.45;5.49;78.14;-0.3110635557157289;44;-999;-999;-999;-999
7167;110;1;3;1;1;1;2;4.83;3.26;-0.05;54.15;0;-999;20.66;0;3;2;1;4;1;9;20250602;36;114.3;68.5;5.32;77.47;-0.028054937128124468;41;-999;-999;-999;-999
7168;166;1;1;1;1;1;1;3.75;3.91;-0.01;53.25;0;-999;70.87;0;3;4;7;1;4;9;20241118;114;114.3;71.92;5.76;81.95;0.044161055201125676;79;-999;-999;-999;-999
7169;136;3;4;2;2;2;4;3.8;2.75;-0.31;54.86;0;-999;29.08;0;2;4;6;1;3;6;20251016;65;114.3;71.87;5.58;81.51;0.20615909204782273;80;-999;-999;-999;-999
7170;147;3;2;2;2;1;2;3.42;3.84;-0.13;53.28;0;-999;48.76;0;1;4;6;1;3;1;20251117;46;114.3;71.83;5.68;81.32;0.5730944044234751;82;-999;-999;-999;-999
7171;194;4;2;4;4;4;4;5.05;3.22;-0.29;55.68;0;-999;74.53;0;2;2;6;2;3;5;20240519;56;114.3;68.55;5.5;78.39;-0.19200475755128876;43;-999;-999;-999;-999
7172;175;1;3;2;2;1;2;4.08;3.64;0.02;54.66;0;-999;51.61;0;3;3;7;1;2;8;20250911;105;114.3;62.16;5.11;71.12;-1.1464269264432772;0;-999;-999;-999;-999
7173;102;1;2;1;1;2;1;3.79;4.08;-0.22;53.13;0;-999;73.23;0;1;4;1;4;1;2;20251112;10;114.3;71.96;5.62;82.29;0.3193625394828639;79;-999;-999;-999;-999
7174;118;1;3;3;3;1;2;5.04;3.8;-0.29;54.63;0;-999;30.64;0;1;3;8;1;4;2;20250810;126;114.3;61.97;5.14;71.36;-1.5016515373601316;0;-999;-999;-999;-999
7176;115;3;1;3;4;2;1;3.97;3.75;-0.01;53.92;0;-999;39.03;0;3;3;8;2;3;9;20250920;151;114.3;61.94;5.17;71.17;-1.4470015972190768;0;-999;-999;-999;-999
7177;152;1;2;4;4;3;3;5.93;3.94;-0.09;54.57;0;-999;27.73;0;3;3;8;1;2;8;20240910;143;114.3;61.92;5.12;70.04;-1.2752446424900479;0;-999;-999;-999;-999
7178;134;1;4;2;1;2;2;4.07;2.91;0.11;55.05;0;-999;50.18;0;3;1;7;2;3;8;20250326;106;114.3;70.8;6.86;86.46;-0.11978876522203862;66;-999;-999;-999;-999
7179;168;2;3;2;2;2;2;4.62;3.76;-0.23;55.28;0;-999;34.26;0;3;1;1;4;1;8;20240309;27;114.3;77.73;5.4;86.92;1.3830845886569618;137;-999;-999;-999;-999
7180;174;1;2;3;3;1;1;4.39;3.5;-0.34;53.91;0;-999;45.83;0;1;3;6;1;3;3;20250721;50;114.3;61.95;5.11;70.0;-1.2010768665843319;0;-999;-999;-999;-999
7181;187;1;4;3;2;3;4;4.11;3.76;-0.48;55.13;0;-999;83.48;0;1;1;7;1;4;3;20250219;87;114.3;77.73;5.75;87.15;1.2620740069160543;129;-999;-999;-999;-999
