ID_Animal;GC;PN_kg;PD_kg;PS_kg;GPD_g-dia;PE_cm;AOL_cm2;EGS_mm;MAR_%;CAR_kg-dia;PREC_SEX;IPP_dias;PROB_3P_%;STAY_%;Sexo;Geracao;Raca;Data_Nascimento
6988;131.0;36.0;202.0;463.0;756.5217391304348;41.0;71.63;5.25;3.0;-0.23;0.0;;42.6;0.0;M;1;Nelore;2020-01-01
6989;189.0;34.0;204.0;510.0;886.9565217391304;41.0;86.43;4.47;3.48;-0.32;0.0;;73.39;0.0;M;1;Nelore;2020-01-01
6990;121.0;33.0;190.0;400.0;608.6956521739131;37.0;75.45;3.3;3.13;-0.08;0.0;;36.99;0.0;M;1;Nelore;2020-01-01
6991;128.0;32.0;196.0;412.0;626.0869565217391;35.0;77.54;5.14;4.11;0.47;0.0;;31.13;0.0;M;1;Nelore;2020-01-01
6992;139.0;33.0;206.0;539.0;965.2173913043478;37.0;75.38;4.07;4.39;0.17;0.0;;77.7;0.0;M;1;Nelore;2020-01-01
6993;140.0;34.0;199.0;514.0;913.0434782608695;41.0;81.82;5.51;3.44;-0.05;0.0;;35.41;0.0;M;1;Nelore;2020-01-01
6994;192.0;34.0;194.0;394.0;579.7101449275362;36.0;70.72;5.71;3.97;-0.24;0.0;;80.07;0.0;M;1;Nelore;2020-01-01
6995;143.0;35.0;200.0;456.0;742.0289855072464;41.0;75.5;4.28;4.6;-0.14;0.0;;75.71;0.0;M;1;Nelore;2020-01-01
6996;128.0;30.0;219.0;334.0;333.3333333333333;39.0;96.89;3.3;3.62;-0.09;0.0;;55.91;0.0;M;1;Nelore;2020-01-01
6997;187.0;33.0;213.0;432.0;634.7826086956521;37.0;80.75;3.45;4.2;0.36;0.0;;32.27;0.0;M;1;Nelore;2020-01-01
6998;188.0;39.0;225.0;425.0;579.7101449275362;40.0;78.36;4.59;3.31;0.56;0.0;;44.05;0.0;M;1;Nelore;2020-01-01
6999;194.0;39.0;211.0;446.0;681.1594202898551;42.0;88.49;4.57;3.33;-0.3;0.0;;29.07;0.0;M;1;Nelore;2020-01-01
7000;121.0;38.0;208.0;451.0;704.3478260869566;38.0;94.18;5.06;3.05;0.27;0.0;;65.68;0.0;M;1;Nelore;2020-01-01
7001;107.0;34.0;222.0;480.0;747.8260869565217;39.0;85.25;3.39;2.69;0.22;0.0;;53.26;0.0;M;1;Nelore;2020-01-01
7002;107.0;34.0;224.0;426.0;585.5072463768116;42.0;86.9;5.59;3.01;-0.22;0.0;;46.18;0.0;M;1;Nelore;2020-01-01
7003;189.0;36.0;198.0;371.0;501.4492753623189;38.0;89.83;3.99;3.62;0.02;0.0;;76.96;0.0;M;1;Nelore;2020-01-01
7004;118.0;36.0;203.0;424.0;640.5797101449275;43.0;75.98;4.46;2.99;-0.25;0.0;;25.12;0.0;M;1;Nelore;2020-01-01
7005;127.0;39.0;233.0;460.0;657.9710144927536;42.0;78.74;4.5;3.91;0.34;0.0;;24.44;0.0;M;1;Nelore;2020-01-01
7006;107.0;35.0;215.0;444.0;663.768115942029;43.0;101.13;4.77;4.14;-0.21;0.0;;70.07;0.0;M;1;Nelore;2020-01-01
7007;176.0;36.0;200.0;398.0;573.9130434782609;34.0;75.83;3.72;4.5;-0.05;0.0;;32.09;0.0;M;1;Nelore;2020-01-01
7008;176.0;32.0;244.0;442.0;573.9130434782609;42.0;92.08;3.37;4.35;-0.06;0.0;;55.84;0.0;M;1;Nelore;2020-01-01
7009;130.0;40.0;209.0;477.0;776.8115942028986;45.0;84.09;3.97;3.61;0.1;0.0;;71.99;0.0;M;1;Nelore;2020-01-01
7010;165.0;36.0;220.0;407.0;542.0289855072464;42.0;81.22;5.02;3.58;-0.35;0.0;;35.34;0.0;M;1;Nelore;2020-01-01
7011;190.0;34.0;185.0;408.0;646.3768115942029;36.0;78.23;4.67;3.98;-0.13;0.0;;81.54;0.0;M;1;Nelore;2020-01-01
7012;150.0;35.0;226.0;439.0;617.3913043478261;37.0;95.99;5.4;3.04;-0.47;0.0;;21.02;0.0;M;1;Nelore;2020-01-01
7013;171.0;33.0;219.0;421.0;585.5072463768116;38.0;80.47;4.96;2.95;-0.74;0.0;;30.53;0.0;M;1;Nelore;2020-01-01
7014;123.0;35.0;230.0;487.0;744.927536231884;40.0;87.74;6.03;4.3;-0.01;0.0;;59.69;0.0;M;1;Nelore;2020-01-01
7015;183.0;36.0;227.0;395.0;486.95652173913044;39.0;76.82;5.47;3.34;0.34;0.0;;69.15;0.0;M;1;Nelore;2020-01-01
7016;141.0;37.0;195.0;473.0;805.7971014492754;38.0;83.37;4.22;4.05;-0.13;0.0;;50.08;0.0;M;1;Nelore;2020-01-01
7017;159.0;36.0;236.0;452.0;626.0869565217391;41.0;93.79;3.9;4.27;0.21;0.0;;81.86;0.0;M;1;Nelore;2020-01-01
7018;120.0;32.0;212.0;406.0;562.3188405797101;41.0;68.33;3.02;2.81;-0.08;0.0;;49.53;0.0;M;1;Nelore;2020-01-01
7019;160.0;31.0;204.0;386.0;527.536231884058;35.0;85.1;3.24;3.36;0.17;0.0;;64.45;0.0;M;1;Nelore;2020-01-01
7020;139.0;33.0;212.0;408.0;568.1159420289855;37.0;74.45;4.78;3.3;-0.14;0.0;;55.07;0.0;M;1;Nelore;2020-01-01
7021;195.0;35.0;214.0;447.0;675.3623188405797;38.0;84.52;5.48;3.33;0.08;0.0;;77.13;0.0;M;1;Nelore;2020-01-01
7022;147.0;36.0;231.0;476.0;710.1449275362319;39.0;85.24;4.06;3.34;-0.06;0.0;;76.0;0.0;M;1;Nelore;2020-01-01
7023;146.0;33.0;216.0;437.0;640.5797101449275;38.0;94.21;4.19;4.61;-0.39;0.0;;60.88;0.0;M;1;Nelore;2020-01-01
7024;149.0;37.0;211.0;444.0;675.3623188405797;38.0;77.22;2.66;3.89;0.6;0.0;;33.56;0.0;M;1;Nelore;2020-01-01
7025;140.0;31.0;225.0;427.0;585.5072463768116;37.0;88.33;4.36;2.98;-0.34;0.0;;31.02;0.0;M;1;Nelore;2020-01-01
7026;136.0;35.0;214.0;526.0;904.3478260869565;38.0;75.18;5.44;3.06;-0.28;0.0;;84.29;0.0;M;1;Nelore;2020-01-01
7027;186.0;33.0;211.0;430.0;634.7826086956521;36.0;82.77;3.45;3.27;-0.24;0.0;;40.48;0.0;M;1;Nelore;2020-01-01
7028;166.0;34.0;186.0;462.0;800.0;37.0;90.95;4.23;2.99;0.39;0.0;;54.02;0.0;M;1;Nelore;2020-01-01
7029;140.0;32.0;210.0;456.0;713.0434782608695;39.0;87.99;4.45;3.95;0.35;0.0;;44.91;0.0;M;1;Nelore;2020-01-01
7030;104.0;34.0;207.0;439.0;672.463768115942;39.0;70.96;3.32;3.09;-0.38;0.0;;72.32;0.0;M;1;Nelore;2020-01-01
7031;175.0;38.0;193.0;404.0;611.5942028985507;40.0;77.28;4.0;3.27;-0.46;0.0;;76.0;0.0;M;1;Nelore;2020-01-01
7032;125.0;36.0;238.0;386.0;428.9855072463768;44.0;95.35;4.16;3.72;-0.96;0.0;;58.79;0.0;M;1;Nelore;2020-01-01
7033;106.0;31.0;210.0;302.0;266.6666666666667;39.0;95.26;4.9;2.51;-0.72;0.0;;58.28;0.0;M;1;Nelore;2020-01-01
7034;138.0;37.0;228.0;496.0;776.8115942028986;42.0;89.64;5.13;3.57;0.31;0.0;;69.36;0.0;M;1;Nelore;2020-01-01
7035;142.0;32.0;225.0;436.0;611.5942028985507;36.0;91.78;3.07;2.75;0.3;0.0;;59.37;0.0;M;1;Nelore;2020-01-01
7036;129.0;33.0;212.0;384.0;498.5507246376812;37.0;87.18;3.83;3.53;-0.36;0.0;;64.88;0.0;M;1;Nelore;2020-01-01
7037;133.0;31.0;184.0;497.0;907.2463768115942;33.0;79.62;4.55;4.2;0.12;0.0;;22.52;0.0;M;1;Nelore;2020-01-01
7038;184.0;37.0;217.0;410.0;559.4202898550724;40.0;91.84;5.11;2.0;-0.51;0.0;;39.17;0.0;M;1;Nelore;2020-01-01
7039;190.0;38.0;213.0;423.0;608.6956521739131;41.0;83.09;3.96;3.61;-0.19;0.0;;59.57;0.0;M;1;Nelore;2020-01-01
7040;158.0;34.0;215.0;412.0;571.0144927536231;38.0;88.3;3.77;3.87;0.13;0.0;;20.81;0.0;M;1;Nelore;2020-01-01
7041;121.0;30.0;201.0;372.0;495.6521739130435;37.0;68.49;3.16;3.0;-0.14;0.0;;26.46;0.0;M;1;Nelore;2020-01-01
7042;133.0;38.0;226.0;459.0;675.3623188405797;38.0;73.05;4.25;3.86;0.05;0.0;;59.23;0.0;M;1;Nelore;2020-01-01
7043;163.0;40.0;235.0;493.0;747.8260869565217;45.0;101.54;4.3;4.05;-0.34;0.0;;29.67;0.0;M;1;Nelore;2020-01-01
7044;185.0;35.0;206.0;416.0;608.6956521739131;37.0;79.66;3.74;3.54;0.4;0.0;;41.1;0.0;M;1;Nelore;2020-01-01
7045;148.0;34.0;238.0;446.0;602.8985507246377;40.0;86.7;4.99;3.15;0.01;0.0;;25.8;0.0;M;1;Nelore;2020-01-01
7046;143.0;38.0;217.0;417.0;579.7101449275362;40.0;87.34;3.89;2.96;-0.42;0.0;;74.23;0.0;M;1;Nelore;2020-01-01
7047;117.0;35.0;224.0;474.0;724.6376811594203;32.0;99.84;3.06;3.52;0.17;0.0;;28.54;0.0;M;1;Nelore;2020-01-01
7048;163.0;36.0;199.0;501.0;875.3623188405797;42.0;84.41;4.75;3.04;0.13;0.0;;21.34;0.0;M;1;Nelore;2020-01-01
7049;145.0;33.0;191.0;455.0;765.2173913043479;37.0;85.0;4.51;2.97;-0.05;0.0;;43.27;0.0;M;1;Nelore;2020-01-01
7050;197.0;36.0;247.0;469.0;643.4782608695651;40.0;90.33;3.7;3.71;0.28;0.0;;33.02;0.0;M;1;Nelore;2020-01-01
7051;130.0;33.0;206.0;426.0;637.6811594202898;40.0;79.41;3.6;3.32;-0.43;0.0;;61.33;0.0;M;1;Nelore;2020-01-01
7052;112.0;38.0;208.0;396.0;544.927536231884;40.0;80.18;4.95;3.58;0.85;0.0;;70.0;0.0;M;1;Nelore;2020-01-01
7053;156.0;32.0;214.0;418.0;591.304347826087;39.0;88.52;5.07;4.39;-0.01;0.0;;52.14;0.0;M;1;Nelore;2020-01-01
7054;101.0;37.0;198.0;372.0;504.3478260869565;42.0;90.94;4.0;3.0;-0.27;0.0;;48.71;0.0;M;1;Nelore;2020-01-01
7055;162.0;34.0;195.0;435.0;695.6521739130435;40.0;92.57;3.85;3.97;0.06;0.0;;79.39;0.0;M;1;Nelore;2020-01-01
7056;173.0;34.0;189.0;461.0;788.4057971014494;39.0;80.1;4.33;3.45;0.08;0.0;;63.25;0.0;M;1;Nelore;2020-01-01
7057;192.0;38.0;227.0;404.0;513.0434782608696;39.0;89.02;3.51;3.31;0.17;0.0;;44.55;0.0;M;1;Nelore;2020-01-01
7058;106.0;34.0;191.0;441.0;724.6376811594203;41.0;84.17;4.08;3.56;-0.5;0.0;;61.22;0.0;M;1;Nelore;2020-01-01
7059;190.0;35.0;199.0;423.0;649.2753623188405;38.0;69.38;3.93;3.06;-0.22;0.0;;62.03;0.0;M;1;Nelore;2020-01-01
7060;166.0;40.0;238.0;411.0;501.4492753623189;37.0;90.42;4.04;4.56;0.13;0.0;;32.29;0.0;M;1;Nelore;2020-01-01
7061;141.0;32.0;232.0;476.0;707.2463768115942;40.0;81.66;4.59;3.85;-0.09;0.0;;74.82;0.0;M;1;Nelore;2020-01-01
7062;100.0;31.0;228.0;457.0;663.768115942029;36.0;94.0;4.01;2.94;-0.3;0.0;;58.87;0.0;M;1;Nelore;2020-01-01
7063;155.0;37.0;243.0;541.0;863.768115942029;46.0;96.1;4.32;3.89;-0.29;0.0;;56.89;0.0;M;1;Nelore;2020-01-01
7064;140.0;38.0;214.0;469.0;739.1304347826086;36.0;87.54;3.15;3.36;-0.17;0.0;;79.15;0.0;M;1;Nelore;2020-01-01
7065;170.0;40.0;219.0;447.0;660.8695652173913;41.0;85.64;4.04;3.54;-0.14;0.0;;29.06;0.0;M;1;Nelore;2020-01-01
7066;102.0;31.0;216.0;453.0;686.9565217391305;38.0;97.5;4.35;4.54;-0.41;0.0;;62.87;0.0;M;1;Nelore;2020-01-01
7067;127.0;36.0;191.0;445.0;736.231884057971;40.0;76.06;3.85;3.91;-0.05;0.0;;72.26;0.0;M;1;Nelore;2020-01-01
7068;171.0;32.0;218.0;401.0;530.4347826086957;37.0;80.77;4.4;3.13;0.11;0.0;;46.16;0.0;M;1;Nelore;2020-01-01
7069;108.0;35.0;222.0;413.0;553.623188405797;39.0;82.85;3.38;2.96;-0.11;0.0;;73.36;0.0;M;1;Nelore;2020-01-01
7070;172.0;32.0;202.0;488.0;828.9855072463768;35.0;78.75;4.35;3.41;-0.34;0.0;;29.31;0.0;M;1;Nelore;2020-01-01
7071;125.0;37.0;217.0;476.0;750.7246376811594;42.0;86.65;3.97;4.01;-0.19;0.0;;66.25;0.0;M;1;Nelore;2020-01-01
7072;152.0;33.0;197.0;465.0;776.8115942028986;36.0;78.44;5.93;4.16;0.04;0.0;;26.56;0.0;M;1;Nelore;2020-01-01
7073;166.0;32.0;191.0;402.0;611.5942028985507;37.0;88.83;3.01;2.46;-0.09;0.0;;50.49;0.0;M;1;Nelore;2020-01-01
7074;190.0;38.0;199.0;496.0;860.8695652173914;45.0;86.1;5.81;3.35;-0.01;0.0;;51.41;0.0;M;1;Nelore;2020-01-01
7075;150.0;34.0;206.0;381.0;507.24637681159425;41.0;91.87;4.16;3.45;-0.32;0.0;;38.58;0.0;M;1;Nelore;2020-01-01
7076;146.0;42.0;220.0;394.0;504.3478260869565;41.0;85.9;4.47;3.71;-0.05;0.0;;63.98;0.0;M;1;Nelore;2020-01-01
7077;132.0;32.0;203.0;382.0;518.840579710145;38.0;84.87;5.17;3.5;0.56;0.0;;74.91;0.0;M;1;Nelore;2020-01-01
7078;177.0;35.0;198.0;445.0;715.9420289855072;34.0;84.65;4.64;4.18;0.08;0.0;;66.2;0.0;M;1;Nelore;2020-01-01
7079;107.0;36.0;214.0;484.0;782.608695652174;40.0;80.01;4.65;3.77;0.04;0.0;;62.91;0.0;M;1;Nelore;2020-01-01
7080;145.0;37.0;204.0;430.0;655.0724637681159;41.0;74.05;2.85;3.46;0.3;0.0;;73.98;0.0;M;1;Nelore;2020-01-01
7081;136.0;31.0;227.0;399.0;498.5507246376812;41.0;96.3;4.23;3.68;-0.62;0.0;;27.43;0.0;M;1;Nelore;2020-01-01
7082;145.0;34.0;218.0;453.0;681.1594202898551;39.0;90.77;3.74;3.16;-0.02;0.0;;38.48;0.0;M;1;Nelore;2020-01-01
7083;110.0;35.0;200.0;370.0;492.7536231884058;38.0;96.82;5.4;3.61;0.61;0.0;;61.43;0.0;M;1;Nelore;2020-01-01
7084;122.0;34.0;209.0;450.0;698.5507246376812;41.0;79.16;5.13;3.19;-0.17;0.0;;84.6;0.0;M;1;Nelore;2020-01-01
7085;169.0;37.0;215.0;436.0;640.5797101449275;37.0;85.39;4.89;3.44;-0.1;0.0;;57.99;0.0;M;1;Nelore;2020-01-01
7086;196.0;36.0;198.0;444.0;713.0434782608695;41.0;107.81;4.13;3.38;-0.17;0.0;;73.86;0.0;M;1;Nelore;2020-01-01
7087;170.0;35.0;220.0;482.0;759.4202898550725;38.0;77.32;3.91;4.16;-0.36;0.0;;21.63;0.0;M;1;Nelore;2020-01-01
7088;147.0;34.0;201.0;458.0;744.927536231884;34.0;78.94;4.66;2.95;-0.08;0.0;;67.76;0.0;M;1;Nelore;2020-01-01
7089;132.0;41.0;219.0;451.0;672.463768115942;41.0;75.2;5.0;3.19;-0.18;0.0;;55.31;0.0;M;1;Nelore;2020-01-01
7090;157.0;39.0;212.0;509.0;860.8695652173914;39.0;96.71;3.74;2.91;-0.55;0.0;;24.33;0.0;M;1;Nelore;2020-01-01
7091;140.0;33.0;202.0;446.0;707.2463768115942;36.0;78.78;4.43;3.29;0.01;0.0;;57.02;0.0;M;1;Nelore;2020-01-01
7092;121.0;33.0;207.0;455.0;718.8405797101449;35.0;81.29;3.53;3.4;0.27;0.0;;61.97;0.0;M;1;Nelore;2020-01-01
7093;139.0;36.0;234.0;389.0;449.27536231884056;34.0;86.42;3.93;3.59;-0.24;0.0;;57.62;0.0;M;1;Nelore;2020-01-01
7094;127.0;35.0;226.0;507.0;814.4927536231884;38.0;89.95;5.04;4.02;-0.06;0.0;;69.95;0.0;M;1;Nelore;2020-01-01
7095;160.0;35.0;221.0;408.0;542.0289855072464;42.0;84.41;4.89;3.56;-0.59;0.0;;53.04;0.0;M;1;Nelore;2020-01-01
7096;195.0;31.0;196.0;488.0;846.3768115942029;36.0;81.84;3.54;3.19;0.2;0.0;;77.47;0.0;M;1;Nelore;2020-01-01
7097;163.0;33.0;201.0;372.0;495.6521739130435;40.0;82.6;4.63;3.73;0.05;0.0;;69.75;0.0;M;1;Nelore;2020-01-01
7098;104.0;37.0;204.0;463.0;750.7246376811594;40.0;88.9;4.75;4.44;0.1;0.0;;63.78;0.0;M;1;Nelore;2020-01-01
7099;125.0;32.0;204.0;432.0;660.8695652173913;42.0;81.77;5.18;3.99;-0.12;0.0;;26.0;0.0;M;1;Nelore;2020-01-01
7100;163.0;37.0;206.0;410.0;591.304347826087;38.0;77.9;3.88;3.55;-0.18;0.0;;73.15;0.0;M;1;Nelore;2020-01-01
7101;113.0;35.0;234.0;443.0;605.7971014492754;42.0;97.58;5.48;3.35;-0.63;0.0;;26.99;0.0;M;1;Nelore;2020-01-01
7102;147.0;34.0;208.0;423.0;623.1884057971015;40.0;101.27;4.76;3.75;-0.11;0.0;;27.35;0.0;M;1;Nelore;2020-01-01
7103;100.0;34.0;224.0;422.0;573.9130434782609;35.0;90.11;4.32;2.91;0.31;0.0;;45.94;0.0;M;1;Nelore;2020-01-01
7104;136.0;33.0;225.0;411.0;539.1304347826087;41.0;77.8;4.44;4.13;-0.2;0.0;;20.5;0.0;M;1;Nelore;2020-01-01
7105;133.0;39.0;216.0;427.0;611.5942028985507;41.0;88.94;4.29;3.37;0.14;0.0;;59.98;0.0;M;1;Nelore;2020-01-01
7106;160.0;35.0;227.0;484.0;744.927536231884;44.0;94.08;3.61;3.43;-0.47;0.0;;67.34;0.0;M;1;Nelore;2020-01-01
7107;171.0;36.0;202.0;380.0;515.9420289855072;38.0;83.28;4.96;3.44;0.04;0.0;;21.45;0.0;M;1;Nelore;2020-01-01
7108;120.0;37.0;207.0;523.0;915.9420289855072;38.0;86.57;4.48;3.87;0.7;0.0;;27.09;0.0;M;1;Nelore;2020-01-01
7109;197.0;35.0;223.0;384.0;466.6666666666667;39.0;97.05;5.66;3.07;0.07;0.0;;79.13;0.0;M;1;Nelore;2020-01-01
7110;129.0;31.0;196.0;414.0;631.8840579710145;32.0;84.27;5.01;2.98;-0.23;0.0;;84.97;0.0;M;1;Nelore;2020-01-01
7111;197.0;41.0;230.0;476.0;713.0434782608695;39.0;100.61;3.81;4.14;0.59;0.0;;32.42;0.0;M;1;Nelore;2020-01-01
7112;161.0;32.0;212.0;403.0;553.623188405797;36.0;78.31;4.87;3.12;0.01;0.0;;47.73;0.0;M;1;Nelore;2020-01-01
7113;186.0;38.0;205.0;432.0;657.9710144927536;37.0;95.63;5.69;3.41;-0.05;0.0;;22.77;0.0;M;1;Nelore;2020-01-01
7114;112.0;32.0;196.0;418.0;643.4782608695651;37.0;86.99;3.48;3.57;-0.29;0.0;;21.5;0.0;M;1;Nelore;2020-01-01
7115;104.0;33.0;232.0;492.0;753.6231884057971;41.0;88.99;3.98;3.59;-0.11;0.0;;47.88;0.0;M;1;Nelore;2020-01-01
7116;166.0;35.0;233.0;446.0;617.3913043478261;44.0;77.41;3.7;3.06;-0.33;0.0;;70.47;0.0;M;1;Nelore;2020-01-01
7117;137.0;34.0;207.0;437.0;666.6666666666666;34.0;79.24;3.15;3.26;-0.17;0.0;;48.18;0.0;M;1;Nelore;2020-01-01
7118;161.0;36.0;205.0;409.0;591.304347826087;42.0;76.74;4.07;3.27;-0.85;0.0;;39.98;0.0;M;1;Nelore;2020-01-01
7119;177.0;32.0;204.0;434.0;666.6666666666666;39.0;80.5;3.16;2.73;0.05;0.0;;44.97;0.0;M;1;Nelore;2020-01-01
7120;167.0;35.0;211.0;400.0;547.8260869565216;39.0;89.05;2.58;3.2;0.28;0.0;;82.27;0.0;M;1;Nelore;2020-01-01
7121;192.0;33.0;208.0;439.0;669.5652173913044;41.0;82.94;4.05;3.44;-0.18;0.0;;40.04;0.0;M;1;Nelore;2020-01-01
7122;100.0;39.0;200.0;467.0;773.9130434782609;41.0;85.73;4.04;3.45;-0.46;0.0;;53.1;0.0;M;1;Nelore;2020-01-01
7123;168.0;35.0;202.0;394.0;556.5217391304348;42.0;78.24;4.03;3.51;-0.96;0.0;;61.33;0.0;M;1;Nelore;2020-01-01
7124;150.0;36.0;213.0;464.0;727.5362318840579;39.0;73.69;3.82;3.83;-0.42;0.0;;74.48;0.0;M;1;Nelore;2020-01-01
7125;108.0;36.0;211.0;442.0;669.5652173913044;39.0;90.04;3.0;3.38;-0.4;0.0;;35.03;0.0;M;1;Nelore;2020-01-01
7126;133.0;34.0;208.0;493.0;826.0869565217391;35.0;77.31;5.29;3.33;0.12;0.0;;82.25;0.0;M;1;Nelore;2020-01-01
7127;163.0;35.0;215.0;390.0;507.24637681159425;43.0;90.74;3.71;3.37;-0.36;0.0;;39.83;0.0;M;1;Nelore;2020-01-01
7128;163.0;33.0;200.0;388.0;544.927536231884;37.0;95.45;3.64;2.97;-0.12;0.0;;29.14;0.0;M;1;Nelore;2020-01-01
7129;192.0;34.0;192.0;406.0;620.2898550724639;37.0;88.22;3.49;3.14;-0.22;0.0;;37.61;0.0;M;1;Nelore;2020-01-01
7130;141.0;37.0;216.0;390.0;504.3478260869565;44.0;74.15;5.19;2.81;0.05;0.0;;39.37;0.0;M;1;Nelore;2020-01-01
7131;187.0;33.0;192.0;444.0;730.4347826086956;35.0;82.82;4.71;2.74;-0.29;0.0;;74.74;0.0;M;1;Nelore;2020-01-01
7132;123.0;33.0;255.0;523.0;776.8115942028986;44.0;78.8;3.28;3.12;0.17;0.0;;75.91;0.0;M;1;Nelore;2020-01-01
7133;173.0;32.0;222.0;470.0;718.8405797101449;41.0;72.19;4.79;3.5;0.58;0.0;;56.51;0.0;M;1;Nelore;2020-01-01
7134;185.0;33.0;205.0;410.0;594.2028985507246;45.0;74.68;3.71;3.15;-0.4;0.0;;23.49;0.0;M;1;Nelore;2020-01-01
7135;171.0;40.0;208.0;452.0;707.2463768115942;33.0;89.58;4.24;3.6;-0.48;0.0;;58.72;0.0;M;1;Nelore;2020-01-01
7136;130.0;33.0;197.0;394.0;571.0144927536231;37.0;82.72;4.34;3.84;-0.32;0.0;;34.56;0.0;M;1;Nelore;2020-01-01
7137;153.0;33.0;229.0;443.0;620.2898550724639;40.0;75.4;4.0;3.51;0.06;0.0;;31.35;0.0;M;1;Nelore;2020-01-01
7138;162.0;35.0;217.0;401.0;533.3333333333334;36.0;88.66;4.27;2.83;-0.42;0.0;;82.03;0.0;M;1;Nelore;2020-01-01
7139;191.0;37.0;207.0;446.0;692.7536231884059;38.0;83.65;5.24;2.83;0.56;0.0;;22.84;0.0;M;1;Nelore;2020-01-01
7140;115.0;39.0;201.0;454.0;733.3333333333333;43.0;97.32;5.01;3.1;0.14;0.0;;79.28;0.0;M;1;Nelore;2020-01-01
7141;108.0;34.0;191.0;455.0;765.2173913043479;42.0;68.33;4.71;2.89;0.29;0.0;;35.2;0.0;M;1;Nelore;2020-01-01
7142;180.0;33.0;212.0;497.0;826.0869565217391;41.0;85.17;5.74;3.11;0.1;0.0;;37.11;0.0;M;1;Nelore;2020-01-01
7143;192.0;41.0;238.0;414.0;510.1449275362319;44.0;99.49;4.81;3.63;-0.7;0.0;;41.63;0.0;M;1;Nelore;2020-01-01
7144;130.0;34.0;230.0;474.0;707.2463768115942;39.0;93.31;5.17;3.24;-0.43;0.0;;65.27;0.0;M;1;Nelore;2020-01-01
7145;104.0;36.0;198.0;468.0;782.608695652174;46.0;95.75;5.57;3.79;-0.04;0.0;;52.12;0.0;M;1;Nelore;2020-01-01
7146;199.0;37.0;195.0;406.0;611.5942028985507;41.0;95.35;4.05;3.29;-0.46;0.0;;72.48;0.0;M;1;Nelore;2020-01-01
7147;107.0;36.0;212.0;462.0;724.6376811594203;42.0;88.12;3.61;3.38;-1.07;0.0;;67.48;0.0;M;1;Nelore;2020-01-01
7148;178.0;37.0;206.0;423.0;628.9855072463768;42.0;92.23;5.76;3.25;-0.41;0.0;;58.97;0.0;M;1;Nelore;2020-01-01
7149;163.0;38.0;206.0;384.0;515.9420289855072;36.0;93.86;4.46;3.64;-0.03;0.0;;53.05;0.0;M;1;Nelore;2020-01-01
7150;114.0;39.0;222.0;464.0;701.4492753623189;37.0;78.29;5.2;3.46;0.59;0.0;;36.44;0.0;M;1;Nelore;2020-01-01
7151;156.0;35.0;215.0;419.0;591.304347826087;41.0;92.71;4.28;3.41;0.09;0.0;;68.52;0.0;M;1;Nelore;2020-01-01
7152;182.0;37.0;209.0;506.0;860.8695652173914;40.0;84.64;3.93;3.52;0.65;0.0;;29.45;0.0;M;1;Nelore;2020-01-01
7153;128.0;36.0;214.0;443.0;663.768115942029;38.0;82.49;4.96;3.88;-0.28;0.0;;73.89;0.0;M;1;Nelore;2020-01-01
7154;124.0;38.0;217.0;439.0;643.4782608695651;36.0;74.62;4.79;3.6;-0.27;0.0;;71.27;0.0;M;1;Nelore;2020-01-01
7155;132.0;27.0;210.0;426.0;626.0869565217391;41.0;88.25;4.61;4.02;-0.03;0.0;;69.25;0.0;M;1;Nelore;2020-01-01
7156;182.0;36.0;203.0;362.0;460.8695652173913;39.0;86.1;4.12;3.84;-0.77;0.0;;36.46;0.0;M;1;Nelore;2020-01-01
7157;148.0;32.0;206.0;466.0;753.6231884057971;39.0;93.23;4.5;4.17;0.32;0.0;;60.35;0.0;M;1;Nelore;2020-01-01
7158;132.0;32.0;204.0;478.0;794.2028985507246;40.0;70.92;3.51;2.97;-0.28;0.0;;73.42;0.0;M;1;Nelore;2020-01-01
7159;135.0;38.0;231.0;468.0;686.9565217391305;37.0;83.24;4.23;3.33;-0.17;0.0;;50.43;0.0;M;1;Nelore;2020-01-01
7160;113.0;33.0;215.0;469.0;736.231884057971;37.0;86.92;4.76;3.3;0.42;0.0;;47.33;0.0;M;1;Nelore;2020-01-01
7161;192.0;29.0;202.0;437.0;681.1594202898551;38.0;93.59;4.31;3.62;-0.11;0.0;;45.4;0.0;M;1;Nelore;2020-01-01
7162;137.0;37.0;217.0;521.0;881.159420289855;40.0;89.88;5.43;4.21;-0.75;0.0;;56.87;0.0;M;1;Nelore;2020-01-01
7163;112.0;33.0;219.0;453.0;678.2608695652174;40.0;86.5;5.78;4.23;-0.19;0.0;;81.41;0.0;M;1;Nelore;2020-01-01
7164;167.0;38.0;231.0;465.0;678.2608695652174;41.0;92.67;5.1;4.01;0.1;0.0;;84.64;0.0;M;1;Nelore;2020-01-01
7165;126.0;33.0;187.0;388.0;582.6086956521739;35.0;77.07;4.0;3.58;0.14;0.0;;64.3;0.0;M;1;Nelore;2020-01-01
7166;111.0;40.0;231.0;458.0;657.9710144927536;46.0;83.96;4.02;3.39;0.16;0.0;;58.01;0.0;M;1;Nelore;2020-01-01
7167;110.0;33.0;217.0;358.0;408.69565217391306;36.0;82.2;4.83;3.26;-0.05;0.0;;20.66;0.0;M;1;Nelore;2020-01-01
7168;166.0;30.0;194.0;392.0;573.9130434782609;36.0;79.61;3.75;3.91;-0.01;0.0;;70.87;0.0;M;1;Nelore;2020-01-01
