ID_Animal;Fazenda;Estacao;Lote_Manejo;Regime_Alim;Tipo_Pastagem;Localidade_Bloco;Data_Coleta_Pesagem;Piquete;ITU_Media;ITU_DP;ITU_Max
7081;1;Outono;Pasto A;Pasto + Suplemento;Panicum;Setor_1B;2025-04-22;49;68.77;5.53;77.04
7082;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1B;2024-09-25;5;72.06;5.42;81.01
7083;3;Primavera;Pasto A;Pasto + Suplemento;Panicum;Setor_3A;2025-11-11;71;71.36;5.7;79.55
7084;1;Inverno;Pasto A;Pasto + Suplemento;Mombaça;Setor_1B;2025-08-21;48;61.74;4.81;68.38
7085;3;Primavera;Pasto A;Pasto;Panicum;Setor_3C;2024-12-02;78;71.59;5.58;79.98
7086;3;Outono;Pasto C;Pasto;Panicum;Setor_3A;2024-04-07;143;68.4;5.84;77.92
7087;2;Primavera;Confinamento;Confinamento;Dieta Total;Setor_2B;2025-10-19;20;71.63;5.82;79.27
7088;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1C;2024-03-26;10;68.27;6.28;77.94
7089;2;Inverno;Pasto B;Pasto;Mombaça;Setor_2C;2024-07-25;102;61.57;5.44;68.85
7090;2;Inverno;Pasto B;Pasto;Panicum;Setor_2B;2024-07-22;96;61.89;5.03;68.67
7091;1;Primavera;Pasto B;Pasto;Panicum;Setor_1C;2024-10-15;91;71.52;5.67;79.55
7092;3;Primavera;Pasto A;Pasto;Panicum;Setor_3C;2025-12-10;79;72.2;5.03;79.05
7093;1;Outono;Pasto C;Pasto;Mombaça;Setor_1A;2024-05-20;117;68.55;5.34;76.62
7094;1;Primavera;Pasto C;Pasto;Braquiária;Setor_1C;2025-12-15;125;72.22;5.87;80.67
7095;1;Primavera;Pasto C;Pasto + Suplemento;Mombaça;Setor_1A;2025-10-07;118;72.42;5.52;79.58
7096;1;Outono;Pasto C;Pasto + Suplemento;Braquiária;Setor_1C;2025-06-11;124;68.93;5.63;77.98
7097;1;Outono;Pasto A;Pasto + Suplemento;Panicum;Setor_1A;2024-05-19;46;68.2;5.39;74.98
7098;2;Verão;Pasto C;Pasto;Braquiária;Setor_2C;2025-03-10;138;77.81;6.07;86.64
7099;1;Primavera;Pasto A;Pasto;Mombaça;Setor_1B;2024-11-23;48;71.66;5.14;79.93
7100;1;Outono;Pasto C;Pasto;Mombaça;Setor_1C;2025-05-03;124;68.03;5.92;75.28
7101;2;Primavera;Pasto C;Pasto + Suplemento;Panicum;Setor_2B;2025-12-01;132;71.59;5.84;82.01
7102;1;Inverno;Pasto C;Pasto;Braquiária;Setor_1C;2024-09-17;127;61.77;5.35;69.85
7103;3;Primavera;Confinamento;Confinamento;Dieta Total;Setor_3B;2025-11-28;32;71.84;6.08;80.29
7104;2;Inverno;Pasto A;Pasto;Panicum;Setor_2B;2024-07-28;60;61.6;5.25;68.37
7105;2;Verão;Pasto A;Pasto + Suplemento;Panicum;Setor_2A;2025-02-02;59;77.44;5.71;86.07
7106;2;Outono;Pasto B;Pasto;Mombaça;Setor_2B;2025-05-18;99;69.12;6.01;76.96
7107;1;Verão;Pasto B;Pasto;Braquiária;Setor_1C;2024-01-01;88;77.73;5.7;87.02
7108;2;Primavera;Pasto A;Pasto;Braquiária;Setor_2B;2024-12-18;61;72.03;5.47;79.93
7109;1;Verão;Pasto B;Pasto;Braquiária;Setor_1C;2025-02-04;88;77.29;5.54;84.91
7110;3;Outono;Confinamento;Confinamento;Dieta Total;Setor_3B;2024-05-28;32;68.64;5.27;75.98
7111;2;Inverno;Pasto A;Pasto;Braquiária;Setor_2C;2025-07-08;64;62.29;5.12;69.67
7112;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3C;2025-08-23;34;62.39;5.13;69.69
7113;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1C;2025-06-13;9;68.56;5.73;76.6
7114;3;Outono;Pasto B;Pasto;Panicum;Setor_3C;2025-06-11;114;68.48;5.64;76.52
7115;2;Verão;Confinamento;Confinamento;Dieta Total;Setor_2C;2025-03-13;22;77.47;6.22;85.56
7116;2;Inverno;Pasto A;Pasto;Panicum;Setor_2B;2025-08-13;60;61.97;5.36;68.92
7117;3;Inverno;Pasto C;Pasto;Mombaça;Setor_3C;2025-08-18;149;61.52;5.43;69.24
7118;2;Primavera;Pasto C;Pasto + Suplemento;Panicum;Setor_2B;2025-10-22;132;71.38;5.63;79.09
7119;3;Primavera;Pasto C;Pasto;Panicum;Setor_3A;2025-10-16;143;71.64;5.93;81.08
7120;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3A;2024-07-07;28;61.93;5.0;69.91
7121;3;Verão;Pasto C;Pasto;Mombaça;Setor_3B;2025-03-13;146;77.56;6.07;86.68
7122;1;Verão;Pasto B;Pasto;Mombaça;Setor_1C;2025-02-27;90;77.65;6.15;85.88
7123;1;Primavera;Pasto A;Pasto + Suplemento;Mombaça;Setor_1B;2025-11-05;51;72.21;5.8;80.82
7124;1;Inverno;Pasto A;Pasto;Panicum;Setor_1A;2025-08-28;44;61.87;4.96;69.54
7125;1;Primavera;Pasto C;Pasto;Panicum;Setor_1B;2025-12-05;120;71.91;5.58;79.35
7126;3;Inverno;Pasto C;Pasto + Suplemento;Mombaça;Setor_3B;2024-07-01;147;62.41;4.63;70.31
7127;1;Primavera;Pasto B;Pasto + Suplemento;Mombaça;Setor_1C;2025-10-21;88;71.88;5.59;81.11
7128;3;Primavera;Pasto B;Pasto;Mombaça;Setor_3A;2025-10-05;104;71.62;5.86;79.99
7129;3;Primavera;Pasto B;Pasto + Suplemento;Panicum;Setor_3C;2025-12-16;115;71.86;5.79;80.16
7130;1;Primavera;Pasto C;Pasto;Panicum;Setor_1C;2024-12-14;126;71.43;5.51;80.13
7131;3;Inverno;Pasto A;Pasto;Braquiária;Setor_3B;2025-07-03;75;62.05;5.56;70.31
7132;2;Outono;Pasto A;Pasto;Panicum;Setor_2B;2025-04-21;62;68.34;5.98;77.1
7133;1;Verão;Pasto A;Pasto;Panicum;Setor_1B;2025-02-28;48;78.04;6.09;87.33
7134;2;Outono;Confinamento;Confinamento;Dieta Total;Setor_2B;2025-05-26;18;68.85;5.69;78.08
7135;2;Inverno;Pasto B;Pasto + Suplemento;Panicum;Setor_2C;2025-09-20;102;62.13;5.49;70.84
7136;3;Primavera;Pasto C;Pasto;Mombaça;Setor_3C;2025-11-20;148;71.88;5.65;79.89
7137;1;Primavera;Pasto A;Pasto;Panicum;Setor_1B;2024-10-15;49;70.96;6.29;79.93
7138;3;Primavera;Pasto A;Pasto + Suplemento;Mombaça;Setor_3B;2024-12-14;72;71.76;5.22;81.09
7139;2;Outono;Pasto C;Pasto + Suplemento;Braquiária;Setor_2A;2025-06-27;128;61.75;5.33;69.34
7140;2;Primavera;Pasto A;Pasto;Braquiária;Setor_2C;2025-11-13;65;72.06;5.94;80.93
7141;1;Outono;Pasto B;Pasto;Mombaça;Setor_1C;2025-05-08;91;68.48;6.13;77.16
7142;2;Outono;Pasto B;Pasto;Mombaça;Setor_2C;2025-04-14;103;68.05;5.88;76.36
7143;2;Inverno;Pasto C;Pasto + Suplemento;Mombaça;Setor_2B;2024-09-01;132;62.12;5.26;70.1
7144;2;Primavera;Confinamento;Confinamento;Dieta Total;Setor_2B;2024-12-16;19;72.26;5.66;81.68
7145;2;Verão;Pasto C;Pasto;Panicum;Setor_2B;2024-03-08;133;78.38;5.77;86.73
7146;1;Verão;Pasto A;Pasto + Suplemento;Braquiária;Setor_1A;2025-03-17;46;77.87;5.42;85.83
7147;1;Primavera;Pasto B;Pasto;Mombaça;Setor_1B;2024-11-14;86;71.56;5.73;80.09
7148;2;Inverno;Pasto C;Pasto;Panicum;Setor_2A;2024-09-19;129;62.11;4.7;69.64
7149;3;Inverno;Pasto A;Pasto;Braquiária;Setor_3B;2024-08-02;75;61.62;4.94;69.36
7150;2;Outono;Confinamento;Confinamento;Dieta Total;Setor_2C;2025-04-19;21;68.69;5.18;76.1
7151;1;Verão;Pasto C;Pasto;Panicum;Setor_1A;2025-02-23;116;77.47;6.05;86.66
7152;2;Primavera;Pasto B;Pasto;Braquiária;Setor_2B;2025-11-04;98;72.06;6.01;80.34
7153;3;Outono;Pasto B;Pasto + Suplemento;Panicum;Setor_3B;2025-06-16;109;68.48;5.55;75.74
7154;3;Verão;Pasto A;Pasto;Braquiária;Setor_3C;2025-03-03;78;78.12;5.73;86.34
7155;1;Primavera;Pasto B;Pasto;Braquiária;Setor_1B;2024-10-24;85;72.32;5.88;80.94
7156;1;Outono;Pasto C;Pasto + Suplemento;Panicum;Setor_1C;2025-06-17;127;68.36;5.87;76.58
7157;1;Outono;Pasto B;Pasto;Mombaça;Setor_1B;2025-05-15;86;68.53;5.83;77.32
7158;1;Primavera;Pasto B;Pasto + Suplemento;Braquiária;Setor_1A;2025-12-03;82;71.73;5.45;79.99
7159;1;Primavera;Pasto A;Pasto;Mombaça;Setor_1A;2025-12-20;47;71.66;5.54;78.99
7160;1;Verão;Pasto C;Pasto;Panicum;Setor_1C;2025-01-08;124;77.56;5.73;85.51
7161;3;Verão;Confinamento;Confinamento;Dieta Total;Setor_3B;2025-02-21;31;77.54;5.43;86.59
7162;2;Primavera;Pasto C;Pasto;Mombaça;Setor_2C;2024-12-22;138;77.67;5.35;85.39
7163;2;Inverno;Pasto C;Pasto;Mombaça;Setor_2C;2025-09-03;139;62.18;5.34;69.51
7164;2;Primavera;Pasto B;Pasto + Suplemento;Mombaça;Setor_2B;2025-12-21;97;77.82;5.97;86.52
7165;3;Inverno;Pasto C;Pasto;Mombaça;Setor_3A;2024-09-26;140;72.32;5.35;80.84
7166;2;Outono;Confinamento;Confinamento;Dieta Total;Setor_2A;2025-06-10;15;68.23;5.42;75.76
7167;3;Outono;Confinamento;Confinamento;Dieta Total;Setor_3C;2025-06-02;36;68.44;5.44;75.99
7168;3;Primavera;Pasto B;Pasto;Mombaça;Setor_3C;2024-11-18;114;71.77;5.72;79.63
7169;2;Primavera;Pasto A;Pasto;Braquiária;Setor_2C;2025-10-16;65;72.21;5.71;81.51
7170;1;Primavera;Pasto A;Pasto;Braquiária;Setor_1A;2025-11-17;46;71.6;5.67;79.05
7171;2;Outono;Pasto A;Pasto + Suplemento;Braquiária;Setor_2A;2024-05-19;56;68.54;5.52;76.76
7172;3;Inverno;Pasto B;Pasto;Panicum;Setor_3A;2025-09-11;105;62.16;5.46;71.12
7173;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1C;2025-11-12;10;71.49;6.36;80.23
7174;1;Inverno;Pasto C;Pasto;Mombaça;Setor_1C;2025-08-10;126;61.97;5.19;71.36
7175;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3A;2024-07-02;26;62.19;4.83;68.85
7176;3;Inverno;Pasto C;Pasto + Suplemento;Braquiária;Setor_3C;2025-09-20;151;62.15;5.09;69.38
7177;3;Inverno;Pasto C;Pasto;Panicum;Setor_3A;2024-09-10;143;61.77;5.19;68.78
7178;3;Verão;Pasto B;Pasto + Suplemento;Braquiária;Setor_3A;2025-03-26;106;68.2;5.66;76.97
7179;3;Verão;Confinamento;Confinamento;Dieta Total;Setor_3A;2024-03-09;27;78.07;5.82;86.92
7180;1;Inverno;Pasto A;Pasto;Braquiária;Setor_1B;2025-07-21;50;61.79;5.09;69.66
7181;1;Verão;Pasto B;Pasto;Mombaça;Setor_1B;2025-02-19;87;77.59;5.41;85.24
7182;2;Verão;Pasto B;Pasto;Panicum;Setor_2C;2025-01-19;102;77.18;5.9;85.58
7183;1;Inverno;Pasto A;Pasto + Suplemento;Mombaça;Setor_1B;2024-07-22;51;61.98;5.23;70.16
7184;2;Outono;Confinamento;Confinamento;Dieta Total;Setor_2A;2024-05-26;15;68.5;5.9;77.39
7185;1;Verão;Pasto A;Pasto + Suplemento;Mombaça;Setor_1C;2025-03-20;52;77.81;6.11;87.18
7186;3;Verão;Pasto C;Pasto;Braquiária;Setor_3A;2025-01-10;140;77.73;5.8;86.48
7187;2;Primavera;Pasto B;Pasto;Mombaça;Setor_2A;2024-11-03;92;71.67;5.93;80.8
7188;3;Outono;Pasto A;Pasto;Panicum;Setor_3C;2025-04-17;78;68.66;5.33;77.32
7189;2;Primavera;Pasto B;Pasto;Mombaça;Setor_2A;2025-10-28;93;71.67;5.59;79.96
7190;2;Inverno;Confinamento;Confinamento;Dieta Total;Setor_2B;2025-08-09;19;62.09;5.36;68.91
7191;2;Outono;Pasto C;Pasto;Mombaça;Setor_2C;2024-04-20;136;68.43;5.82;76.08
7192;3;Outono;Pasto C;Pasto + Suplemento;Mombaça;Setor_3B;2024-05-09;146;68.45;6.18;77.28
7193;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-08-01;6;62.08;5.38;69.82
7194;2;Inverno;Confinamento;Confinamento;Dieta Total;Setor_2C;2025-09-04;23;61.55;4.91;69.16
7195;1;Verão;Pasto C;Pasto;Braquiária;Setor_1A;2025-03-06;116;78.29;5.79;87.67
7196;2;Primavera;Confinamento;Confinamento;Dieta Total;Setor_2B;2024-12-24;19;77.53;5.52;86.33
7197;1;Outono;Pasto C;Pasto;Panicum;Setor_1B;2025-04-22;122;68.38;6.43;77.94
7198;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-05-12;7;68.19;5.9;76.34
7199;2;Outono;Pasto A;Pasto;Braquiária;Setor_2C;2024-04-09;67;68.58;5.76;77.67
7200;1;Outono;Pasto C;Pasto;Braquiária;Setor_1A;2025-06-08;119;68.13;5.58;76.08
7201;3;Primavera;Confinamento;Confinamento;Dieta Total;Setor_3A;2024-11-06;25;71.58;5.52;80.01
7202;2;Primavera;Pasto B;Pasto;Braquiária;Setor_2C;2024-12-28;101;77.3;5.49;85.43
7203;1;Primavera;Pasto A;Pasto;Braquiária;Setor_1C;2024-10-11;55;72.2;6.41;81.83
7204;1;Primavera;Pasto C;Pasto + Suplemento;Braquiária;Setor_1A;2025-10-05;116;71.47;5.66;79.28
7205;2;Inverno;Pasto B;Pasto;Panicum;Setor_2C;2025-09-27;101;72.21;5.36;78.8
7206;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3C;2024-07-27;36;61.86;5.58;70.28
7207;1;Verão;Pasto C;Pasto;Mombaça;Setor_1C;2024-02-25;124;77.34;5.93;86.03
7208;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1A;2024-02-25;2;77.46;5.78;86.18
7209;2;Outono;Pasto B;Pasto;Braquiária;Setor_2A;2025-05-08;94;68.73;5.97;76.87
7210;1;Primavera;Pasto C;Pasto + Suplemento;Braquiária;Setor_1B;2024-12-15;122;72.17;5.29;80.89
7211;3;Primavera;Pasto B;Pasto + Suplemento;Panicum;Setor_3A;2025-12-21;106;77.75;5.85;87.64
7212;3;Outono;Confinamento;Confinamento;Dieta Total;Setor_3A;2024-04-07;26;68.53;5.6;77.01
7213;2;Primavera;Pasto A;Pasto;Panicum;Setor_2B;2025-12-24;62;77.71;6.07;87.77
7214;2;Inverno;Pasto C;Pasto + Suplemento;Mombaça;Setor_2B;2024-08-02;134;61.9;5.21;68.88
7215;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1A;2025-12-09;3;72.31;5.49;81.71
7216;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1C;2025-07-02;9;61.48;5.24;69.61
7217;2;Inverno;Pasto B;Pasto;Panicum;Setor_2B;2025-07-15;99;62.41;5.18;69.09
7218;1;Verão;Pasto C;Pasto;Mombaça;Setor_1A;2024-02-16;117;77.95;5.5;87.29
7219;1;Primavera;Pasto C;Pasto;Braquiária;Setor_1A;2025-11-16;119;71.19;5.34;77.62
7220;3;Verão;Pasto A;Pasto;Braquiária;Setor_3B;2025-03-25;74;68.4;5.74;77.04
7221;3;Verão;Confinamento;Confinamento;Dieta Total;Setor_3C;2024-03-08;35;77.79;6.0;87.03
7222;1;Inverno;Pasto B;Pasto;Mombaça;Setor_1C;2025-08-22;90;62.36;4.87;68.75
7223;2;Verão;Confinamento;Confinamento;Dieta Total;Setor_2A;2025-03-13;14;77.47;6.11;85.91
7224;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-05-09;7;68.5;5.8;76.17
7225;1;Inverno;Pasto C;Pasto + Suplemento;Panicum;Setor_1B;2025-07-17;120;62.26;5.07;69.01
7226;1;Verão;Pasto C;Pasto + Suplemento;Mombaça;Setor_1B;2025-02-01;121;77.05;5.48;85.23
7227;3;Inverno;Pasto C;Pasto;Panicum;Setor_3C;2025-08-26;149;62.07;5.34;71.34
7228;1;Verão;Pasto B;Pasto;Braquiária;Setor_1C;2024-02-13;90;76.85;6.38;85.51
7229;1;Verão;Pasto A;Pasto;Panicum;Setor_1C;2025-03-11;55;77.36;6.23;84.91
7230;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1B;2024-03-22;8;68.24;5.34;75.54
7231;1;Primavera;Pasto C;Pasto;Mombaça;Setor_1A;2025-10-04;119;71.88;5.41;79.05
7232;1;Inverno;Pasto C;Pasto;Mombaça;Setor_1C;2024-09-21;126;61.92;4.91;69.38
7233;3;Verão;Pasto C;Pasto;Braquiária;Setor_3B;2025-02-28;145;77.49;6.05;86.43
7234;1;Verão;Pasto C;Pasto;Panicum;Setor_1B;2024-02-20;121;77.51;6.12;88.04
7235;3;Verão;Pasto B;Pasto + Suplemento;Panicum;Setor_3A;2025-03-28;104;68.29;5.47;76.65
7236;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1A;2024-02-11;2;78.18;5.78;87.12
7237;2;Verão;Pasto A;Pasto;Panicum;Setor_2B;2025-02-09;61;77.73;5.87;86.68
7238;3;Outono;Pasto B;Pasto;Braquiária;Setor_3A;2025-04-09;104;68.15;5.98;77.88
7239;3;Primavera;Pasto B;Pasto + Suplemento;Panicum;Setor_3C;2024-12-19;114;71.88;6.47;80.74
7240;2;Outono;Confinamento;Confinamento;Dieta Total;Setor_2B;2025-05-15;19;68.5;5.47;77.61
7241;1;Verão;Pasto C;Pasto;Mombaça;Setor_1C;2025-03-24;125;68.76;5.81;77.62
7242;2;Verão;Pasto C;Pasto;Panicum;Setor_2B;2025-01-24;133;77.37;5.76;85.62
7243;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1C;2025-03-19;12;77.51;5.78;85.55
7244;2;Verão;Pasto B;Pasto;Braquiária;Setor_2A;2025-01-17;92;77.78;5.84;85.91
7245;1;Inverno;Pasto B;Pasto;Panicum;Setor_1A;2025-08-22;80;62.06;4.81;68.68
7246;3;Outono;Pasto B;Pasto + Suplemento;Panicum;Setor_3C;2024-06-06;114;68.74;5.77;77.38
7247;1;Inverno;Pasto A;Pasto;Mombaça;Setor_1B;2024-08-18;48;61.91;4.94;70.21
7248;2;Outono;Pasto B;Pasto;Panicum;Setor_2B;2025-04-22;99;68.38;6.16;75.76
7249;2;Outono;Confinamento;Confinamento;Dieta Total;Setor_2C;2025-04-27;21;67.97;5.81;77.26
7250;1;Primavera;Pasto C;Pasto + Suplemento;Mombaça;Setor_1C;2025-10-01;124;71.69;5.7;80.56
7251;2;Primavera;Pasto A;Pasto + Suplemento;Mombaça;Setor_2A;2025-11-04;56;72.11;5.07;79.58
7252;1;Inverno;Pasto A;Pasto + Suplemento;Braquiária;Setor_1A;2024-09-04;46;62.15;4.77;68.87
7253;3;Inverno;Pasto B;Pasto;Mombaça;Setor_3C;2024-09-15;114;61.72;5.06;68.95
7254;3;Primavera;Pasto B;Pasto;Mombaça;Setor_3C;2025-11-08;112;72.1;5.69;79.89
7255;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3B;2025-09-10;31;61.57;5.39;68.42
7256;1;Outono;Pasto A;Pasto + Suplemento;Braquiária;Setor_1B;2024-05-07;48;68.66;5.58;77.64
7257;2;Inverno;Pasto B;Pasto + Suplemento;Mombaça;Setor_2C;2025-07-01;100;62.02;5.1;68.94
7258;1;Inverno;Pasto C;Pasto;Braquiária;Setor_1B;2025-09-03;120;62.26;5.19;69.53
7259;3;Inverno;Pasto B;Pasto;Panicum;Setor_3A;2024-07-20;106;61.59;4.92;68.79
7260;1;Verão;Pasto A;Pasto;Braquiária;Setor_1B;2024-03-27;51;68.27;6.23;78.52
7261;3;Primavera;Pasto C;Pasto + Suplemento;Mombaça;Setor_3C;2025-10-20;151;71.62;5.29;80.36
7262;1;Outono;Pasto C;Pasto;Braquiária;Setor_1A;2024-06-04;118;68.26;5.62;77.0
7263;1;Inverno;Pasto A;Pasto;Mombaça;Setor_1A;2025-09-04;47;61.89;4.92;68.89
7264;1;Verão;Pasto C;Pasto;Panicum;Setor_1A;2025-01-28;117;77.1;6.06;87.65
7265;3;Inverno;Pasto B;Pasto;Braquiária;Setor_3B;2025-09-05;108;62.08;4.91;70.09
7266;3;Verão;Pasto B;Pasto + Suplemento;Panicum;Setor_3B;2024-02-22;111;77.42;5.87;86.1
7267;3;Inverno;Pasto C;Pasto;Mombaça;Setor_3A;2025-09-19;143;62.15;4.92;69.38
7268;3;Outono;Pasto A;Pasto + Suplemento;Mombaça;Setor_3A;2024-04-04;70;68.19;6.0;77.67
7269;2;Primavera;Pasto B;Pasto + Suplemento;Panicum;Setor_2B;2025-12-06;97;71.41;5.39;80.48
7270;2;Verão;Pasto A;Pasto;Braquiária;Setor_2B;2025-02-10;60;77.92;5.66;86.92
7271;3;Outono;Pasto B;Pasto;Braquiária;Setor_3A;2025-05-22;105;67.73;5.31;76.24
7272;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1B;2024-04-21;8;68.61;5.66;77.66
7273;3;Outono;Confinamento;Confinamento;Dieta Total;Setor_3B;2025-05-09;31;68.3;5.55;76.09
7274;3;Inverno;Pasto A;Pasto;Mombaça;Setor_3B;2025-08-23;74;61.99;5.29;68.89
7275;3;Primavera;Pasto A;Pasto + Suplemento;Panicum;Setor_3B;2024-12-25;73;77.95;5.99;88.12
7276;1;Outono;Pasto C;Pasto;Panicum;Setor_1C;2025-05-09;124;68.59;5.83;78.74
7277;3;Inverno;Pasto A;Pasto;Braquiária;Setor_3C;2025-07-25;78;62.25;5.25;69.14
7278;2;Primavera;Pasto C;Pasto + Suplemento;Braquiária;Setor_2C;2025-10-09;139;71.8;5.66;80.07
7279;1;Inverno;Pasto C;Pasto;Braquiária;Setor_1A;2024-07-13;117;61.82;5.69;70.53
7280;3;Primavera;Pasto C;Pasto + Suplemento;Panicum;Setor_3B;2024-11-11;147;71.76;6.04;81.02
7281;1;Outono;Pasto A;Pasto;Braquiária;Setor_1C;2025-04-09;53;68.15;5.79;76.54
7282;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-02-06;7;77.96;5.91;87.23
7283;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3C;2025-08-03;35;61.91;5.82;71.01
7284;1;Inverno;Pasto B;Pasto;Braquiária;Setor_1A;2025-08-07;81;61.96;5.31;70.42
7285;1;Outono;Pasto A;Pasto;Mombaça;Setor_1A;2025-06-13;47;68.16;5.8;76.69
7286;3;Inverno;Pasto C;Pasto + Suplemento;Braquiária;Setor_3C;2025-07-21;148;61.97;5.65;69.76
7287;2;Outono;Pasto C;Pasto;Braquiária;Setor_2A;2024-05-04;131;68.74;5.7;79.1
7288;1;Verão;Pasto A;Pasto + Suplemento;Panicum;Setor_1B;2024-01-18;49;78.15;5.84;86.84
7289;1;Inverno;Pasto A;Pasto + Suplemento;Panicum;Setor_1B;2025-08-07;49;61.93;5.42;69.31
7290;1;Verão;Pasto C;Pasto;Mombaça;Setor_1A;2025-03-21;119;68.51;5.72;76.43
7291;2;Verão;Pasto B;Pasto + Suplemento;Braquiária;Setor_2B;2025-01-15;97;77.68;5.94;86.33
7292;3;Outono;Pasto B;Pasto;Mombaça;Setor_3C;2024-06-09;113;68.96;5.73;76.29
7293;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3C;2024-07-02;35;61.92;5.25;70.82
7294;2;Primavera;Confinamento;Confinamento;Dieta Total;Setor_2C;2024-10-03;23;72.17;5.52;80.23
7295;1;Inverno;Pasto A;Pasto;Panicum;Setor_1B;2025-09-24;51;72.26;5.6;81.84
7296;1;Outono;Pasto A;Pasto;Mombaça;Setor_1C;2024-05-25;53;68.77;5.9;77.04
7297;3;Verão;Pasto A;Pasto + Suplemento;Panicum;Setor_3A;2024-02-01;71;77.8;5.43;85.36
7298;2;Primavera;Confinamento;Confinamento;Dieta Total;Setor_2C;2025-11-05;24;71.71;5.68;80.45
7299;1;Primavera;Pasto C;Pasto;Mombaça;Setor_1B;2025-12-21;123;77.88;5.86;86.44
7300;3;Primavera;Pasto B;Pasto;Mombaça;Setor_3B;2025-10-02;109;72.24;5.34;80.29
7301;3;Verão;Pasto B;Pasto;Braquiária;Setor_3C;2025-03-13;115;77.35;6.37;89.16
7302;3;Verão;Confinamento;Confinamento;Dieta Total;Setor_3A;2025-02-05;25;77.96;5.94;85.35
7303;2;Primavera;Pasto A;Pasto;Mombaça;Setor_2A;2025-12-11;58;72.5;5.33;79.49
7304;2;Inverno;Pasto B;Pasto;Braquiária;Setor_2A;2024-08-19;95;61.96;5.0;68.81
7305;3;Primavera;Pasto B;Pasto + Suplemento;Braquiária;Setor_3B;2025-10-17;111;71.6;5.63;79.63
7306;1;Verão;Pasto B;Pasto + Suplemento;Braquiária;Setor_1A;2025-03-25;80;68.44;6.05;76.92
7307;3;Outono;Pasto C;Pasto;Braquiária;Setor_3B;2025-05-16;146;68.36;5.99;76.45
7308;3;Primavera;Pasto C;Pasto + Suplemento;Mombaça;Setor_3C;2025-11-13;148;71.91;5.27;80.02
7309;1;Primavera;Pasto C;Pasto;Panicum;Setor_1C;2024-12-25;126;77.74;5.79;85.18
7310;1;Primavera;Pasto B;Pasto + Suplemento;Panicum;Setor_1B;2025-10-18;87;72.21;5.97;81.44
7311;1;Inverno;Pasto A;Pasto;Panicum;Setor_1B;2025-07-01;51;61.75;5.43;70.72
7312;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1C;2025-05-23;11;68.24;5.64;76.28
7313;1;Outono;Pasto C;Pasto;Mombaça;Setor_1C;2025-05-04;124;68.69;5.77;77.28
7314;1;Primavera;Pasto A;Pasto;Braquiária;Setor_1B;2025-12-18;50;71.38;5.82;81.12
7315;1;Inverno;Pasto B;Pasto + Suplemento;Panicum;Setor_1C;2025-08-11;91;62.34;5.01;69.37
7316;1;Verão;Pasto A;Pasto;Mombaça;Setor_1C;2025-03-10;53;77.63;5.83;88.68
7317;2;Primavera;Pasto B;Pasto;Braquiária;Setor_2A;2025-11-02;95;71.95;5.4;79.03
7318;1;Inverno;Pasto C;Pasto;Panicum;Setor_1A;2024-09-21;116;62.18;5.07;69.06
7319;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3C;2025-07-12;34;61.94;5.28;69.48
7320;2;Inverno;Pasto B;Pasto;Braquiária;Setor_2C;2025-09-28;102;71.74;6.05;79.01
7321;3;Verão;Pasto C;Pasto;Panicum;Setor_3A;2025-02-03;142;77.43;6.6;87.89
7322;2;Primavera;Pasto C;Pasto + Suplemento;Panicum;Setor_2C;2025-11-25;139;71.64;5.99;81.91
7323;1;Inverno;Pasto C;Pasto + Suplemento;Panicum;Setor_1B;2024-08-21;120;61.31;5.49;68.06
7324;1;Outono;Pasto B;Pasto;Braquiária;Setor_1C;2025-04-06;89;69.04;6.06;78.04
7325;3;Inverno;Pasto C;Pasto + Suplemento;Mombaça;Setor_3C;2025-09-02;150;61.68;5.43;69.41
7326;1;Primavera;Pasto A;Pasto;Braquiária;Setor_1B;2025-11-22;50;72.1;5.41;80.19
7327;1;Verão;Pasto C;Pasto + Suplemento;Panicum;Setor_1A;2025-01-10;119;77.48;5.76;86.52
