ID_Animal;Fazenda;Estacao;Lote_Manejo;Regime_Alim;Tipo_Pastagem;Localidade_Bloco;Data_Coleta_Pesagem;Piquete
7027;1;Inverno;Pasto B;Pasto;Mombaça;Setor_1A;2025-07-23;81
7028;3;Outono;Confinamento;Confinamento;Dieta Total;Setor_3B;2024-06-26;32
7029;3;Primavera;Pasto B;Pasto;Mombaça;Setor_3C;2025-12-03;113
7030;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3C;2024-08-19;34
7031;1;Primavera;Pasto B;Pasto;Braquiária;Setor_1B;2025-10-03;85
7032;2;Inverno;Pasto A;Pasto;Mombaça;Setor_2C;2025-09-15;66
7033;3;Primavera;Confinamento;Confinamento;Dieta Total;Setor_3B;2024-10-15;32
7034;2;Primavera;Pasto B;Pasto + Suplemento;Mombaça;Setor_2C;2024-11-22;103
7035;1;Inverno;Pasto B;Pasto + Suplemento;Mombaça;Setor_1C;2024-09-23;88
7036;2;Outono;Pasto B;Pasto;Braquiária;Setor_2C;2024-05-16;102
7037;3;Outono;Pasto A;Pasto;Mombaça;Setor_3B;2025-04-08;73
7038;2;Outono;Confinamento;Confinamento;Dieta Total;Setor_2C;2024-04-28;21
7039;1;Outono;Pasto A;Pasto + Suplemento;Mombaça;Setor_1C;2025-06-09;52
7040;3;Outono;Pasto B;Pasto + Suplemento;Braquiária;Setor_3B;2025-05-13;108
7041;3;Verão;Confinamento;Confinamento;Dieta Total;Setor_3B;2025-01-23;30
7042;1;Primavera;Pasto A;Pasto;Mombaça;Setor_1A;2025-12-11;47
7043;2;Primavera;Pasto A;Pasto;Mombaça;Setor_2B;2025-11-15;62
7044;3;Inverno;Pasto B;Pasto;Braquiária;Setor_3B;2025-08-01;111
7045;2;Outono;Pasto A;Pasto;Panicum;Setor_2C;2024-04-16;66
7046;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1A;2025-10-12;4
7047;1;Outono;Pasto C;Pasto;Braquiária;Setor_1B;2025-05-15;122
7048;2;Inverno;Pasto A;Pasto;Mombaça;Setor_2C;2025-07-10;66
7049;3;Verão;Pasto B;Pasto;Mombaça;Setor_3B;2024-02-20;108
7050;2;Outono;Pasto C;Pasto + Suplemento;Mombaça;Setor_2C;2025-06-05;138
7051;3;Verão;Confinamento;Confinamento;Dieta Total;Setor_3C;2024-03-04;34
7052;2;Inverno;Confinamento;Confinamento;Dieta Total;Setor_2C;2024-08-27;23
7053;2;Outono;Confinamento;Confinamento;Dieta Total;Setor_2A;2024-06-26;14
7054;1;Verão;Pasto A;Pasto;Braquiária;Setor_1C;2025-01-11;53
7055;2;Inverno;Pasto C;Pasto;Mombaça;Setor_2B;2025-09-21;135
7056;3;Verão;Confinamento;Confinamento;Dieta Total;Setor_3B;2025-01-26;32
7057;1;Verão;Pasto B;Pasto;Mombaça;Setor_1C;2025-02-18;91
7058;1;Verão;Pasto C;Pasto;Braquiária;Setor_1C;2025-02-13;126
7059;3;Verão;Pasto B;Pasto;Panicum;Setor_3C;2024-03-14;112
7060;2;Verão;Confinamento;Confinamento;Dieta Total;Setor_2A;2024-01-20;15
7061;2;Inverno;Pasto B;Pasto;Panicum;Setor_2C;2025-07-18;102
7062;3;Outono;Confinamento;Confinamento;Dieta Total;Setor_3A;2024-04-16;27
7063;2;Verão;Confinamento;Confinamento;Dieta Total;Setor_2C;2025-02-03;23
7064;1;Verão;Pasto B;Pasto;Mombaça;Setor_1B;2024-02-07;87
7065;2;Inverno;Confinamento;Confinamento;Dieta Total;Setor_2A;2025-09-19;14
7066;1;Outono;Pasto A;Pasto;Braquiária;Setor_1C;2025-05-26;55
7067;1;Verão;Pasto B;Pasto;Mombaça;Setor_1C;2025-02-19;88
7068;3;Outono;Pasto A;Pasto;Braquiária;Setor_3C;2025-05-18;77
7069;2;Primavera;Pasto A;Pasto + Suplemento;Braquiária;Setor_2C;2024-12-08;66
7070;3;Outono;Pasto C;Pasto;Panicum;Setor_3B;2025-04-22;145
7071;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1A;2025-12-03;3
7072;1;Primavera;Pasto A;Pasto + Suplemento;Panicum;Setor_1C;2024-12-23;52
7073;3;Primavera;Pasto C;Pasto;Braquiária;Setor_3A;2024-12-27;143
7074;2;Inverno;Confinamento;Confinamento;Dieta Total;Setor_2A;2025-08-04;16
7075;1;Verão;Pasto C;Pasto;Mombaça;Setor_1C;2025-03-20;127
7076;2;Verão;Confinamento;Confinamento;Dieta Total;Setor_2C;2025-02-11;21
7077;3;Verão;Confinamento;Confinamento;Dieta Total;Setor_3A;2025-03-04;28
7078;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1A;2025-05-06;1
7079;1;Inverno;Pasto C;Pasto;Panicum;Setor_1A;2025-08-13;116
7080;1;Inverno;Pasto C;Pasto;Mombaça;Setor_1B;2025-07-20;122
7081;1;Outono;Pasto A;Pasto + Suplemento;Panicum;Setor_1B;2025-04-22;49
7082;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1B;2024-09-25;5
7083;3;Primavera;Pasto A;Pasto + Suplemento;Panicum;Setor_3A;2025-11-11;71
7084;1;Inverno;Pasto A;Pasto + Suplemento;Mombaça;Setor_1B;2025-08-21;48
7085;3;Primavera;Pasto A;Pasto;Panicum;Setor_3C;2024-12-02;78
7086;3;Outono;Pasto C;Pasto;Panicum;Setor_3A;2024-04-07;143
7087;2;Primavera;Confinamento;Confinamento;Dieta Total;Setor_2B;2025-10-19;20
7088;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1C;2024-03-26;10
7089;2;Inverno;Pasto B;Pasto;Mombaça;Setor_2C;2024-07-25;102
7090;2;Inverno;Pasto B;Pasto;Panicum;Setor_2B;2024-07-22;96
7091;1;Primavera;Pasto B;Pasto;Panicum;Setor_1C;2024-10-15;91
7092;3;Primavera;Pasto A;Pasto;Panicum;Setor_3C;2025-12-10;79
7093;1;Outono;Pasto C;Pasto;Mombaça;Setor_1A;2024-05-20;117
7094;1;Primavera;Pasto C;Pasto;Braquiária;Setor_1C;2025-12-15;125
7095;1;Primavera;Pasto C;Pasto + Suplemento;Mombaça;Setor_1A;2025-10-07;118
7096;1;Outono;Pasto C;Pasto + Suplemento;Braquiária;Setor_1C;2025-06-11;124
7097;1;Outono;Pasto A;Pasto + Suplemento;Panicum;Setor_1A;2024-05-19;46
7098;2;Verão;Pasto C;Pasto;Braquiária;Setor_2C;2025-03-10;138
7099;1;Primavera;Pasto A;Pasto;Mombaça;Setor_1B;2024-11-23;48
7100;1;Outono;Pasto C;Pasto;Mombaça;Setor_1C;2025-05-03;124
7101;2;Primavera;Pasto C;Pasto + Suplemento;Panicum;Setor_2B;2025-12-01;132
7102;1;Inverno;Pasto C;Pasto;Braquiária;Setor_1C;2024-09-17;127
7103;3;Primavera;Confinamento;Confinamento;Dieta Total;Setor_3B;2025-11-28;32
7104;2;Inverno;Pasto A;Pasto;Panicum;Setor_2B;2024-07-28;60
7105;2;Verão;Pasto A;Pasto + Suplemento;Panicum;Setor_2A;2025-02-02;59
7106;2;Outono;Pasto B;Pasto;Mombaça;Setor_2B;2025-05-18;99
7107;1;Verão;Pasto B;Pasto;Braquiária;Setor_1C;2024-01-01;88
7108;2;Primavera;Pasto A;Pasto;Braquiária;Setor_2B;2024-12-18;61
7109;1;Verão;Pasto B;Pasto;Braquiária;Setor_1C;2025-02-04;88
7110;3;Outono;Confinamento;Confinamento;Dieta Total;Setor_3B;2024-05-28;32
7111;2;Inverno;Pasto A;Pasto;Braquiária;Setor_2C;2025-07-08;64
7112;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3C;2025-08-23;34
7113;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1C;2025-06-13;9
7114;3;Outono;Pasto B;Pasto;Panicum;Setor_3C;2025-06-11;114
7115;2;Verão;Confinamento;Confinamento;Dieta Total;Setor_2C;2025-03-13;22
7116;2;Inverno;Pasto A;Pasto;Panicum;Setor_2B;2025-08-13;60
7117;3;Inverno;Pasto C;Pasto;Mombaça;Setor_3C;2025-08-18;149
7118;2;Primavera;Pasto C;Pasto + Suplemento;Panicum;Setor_2B;2025-10-22;132
7119;3;Primavera;Pasto C;Pasto;Panicum;Setor_3A;2025-10-16;143
7120;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3A;2024-07-07;28
7121;3;Verão;Pasto C;Pasto;Mombaça;Setor_3B;2025-03-13;146
7122;1;Verão;Pasto B;Pasto;Mombaça;Setor_1C;2025-02-27;90
7123;1;Primavera;Pasto A;Pasto + Suplemento;Mombaça;Setor_1B;2025-11-05;51
7124;1;Inverno;Pasto A;Pasto;Panicum;Setor_1A;2025-08-28;44
7125;1;Primavera;Pasto C;Pasto;Panicum;Setor_1B;2025-12-05;120
7126;3;Inverno;Pasto C;Pasto + Suplemento;Mombaça;Setor_3B;2024-07-01;147
7127;1;Primavera;Pasto B;Pasto + Suplemento;Mombaça;Setor_1C;2025-10-21;88
7128;3;Primavera;Pasto B;Pasto;Mombaça;Setor_3A;2025-10-05;104
7129;3;Primavera;Pasto B;Pasto + Suplemento;Panicum;Setor_3C;2025-12-16;115
7130;1;Primavera;Pasto C;Pasto;Panicum;Setor_1C;2024-12-14;126
7131;3;Inverno;Pasto A;Pasto;Braquiária;Setor_3B;2025-07-03;75
7132;2;Outono;Pasto A;Pasto;Panicum;Setor_2B;2025-04-21;62
7133;1;Verão;Pasto A;Pasto;Panicum;Setor_1B;2025-02-28;48
7134;2;Outono;Confinamento;Confinamento;Dieta Total;Setor_2B;2025-05-26;18
7135;2;Inverno;Pasto B;Pasto + Suplemento;Panicum;Setor_2C;2025-09-20;102
7136;3;Primavera;Pasto C;Pasto;Mombaça;Setor_3C;2025-11-20;148
7137;1;Primavera;Pasto A;Pasto;Panicum;Setor_1B;2024-10-15;49
7138;3;Primavera;Pasto A;Pasto + Suplemento;Mombaça;Setor_3B;2024-12-14;72
7139;2;Outono;Pasto C;Pasto + Suplemento;Braquiária;Setor_2A;2025-06-27;128
7140;2;Primavera;Pasto A;Pasto;Braquiária;Setor_2C;2025-11-13;65
7141;1;Outono;Pasto B;Pasto;Mombaça;Setor_1C;2025-05-08;91
7142;2;Outono;Pasto B;Pasto;Mombaça;Setor_2C;2025-04-14;103
7143;2;Inverno;Pasto C;Pasto + Suplemento;Mombaça;Setor_2B;2024-09-01;132
7144;2;Primavera;Confinamento;Confinamento;Dieta Total;Setor_2B;2024-12-16;19
7145;2;Verão;Pasto C;Pasto;Panicum;Setor_2B;2024-03-08;133
7146;1;Verão;Pasto A;Pasto + Suplemento;Braquiária;Setor_1A;2025-03-17;46
7147;1;Primavera;Pasto B;Pasto;Mombaça;Setor_1B;2024-11-14;86
7148;2;Inverno;Pasto C;Pasto;Panicum;Setor_2A;2024-09-19;129
7149;3;Inverno;Pasto A;Pasto;Braquiária;Setor_3B;2024-08-02;75
7150;2;Outono;Confinamento;Confinamento;Dieta Total;Setor_2C;2025-04-19;21
7151;1;Verão;Pasto C;Pasto;Panicum;Setor_1A;2025-02-23;116
7152;2;Primavera;Pasto B;Pasto;Braquiária;Setor_2B;2025-11-04;98
7153;3;Outono;Pasto B;Pasto + Suplemento;Panicum;Setor_3B;2025-06-16;109
7154;3;Verão;Pasto A;Pasto;Braquiária;Setor_3C;2025-03-03;78
7155;1;Primavera;Pasto B;Pasto;Braquiária;Setor_1B;2024-10-24;85
7156;1;Outono;Pasto C;Pasto + Suplemento;Panicum;Setor_1C;2025-06-17;127
7157;1;Outono;Pasto B;Pasto;Mombaça;Setor_1B;2025-05-15;86
7158;1;Primavera;Pasto B;Pasto + Suplemento;Braquiária;Setor_1A;2025-12-03;82
7159;1;Primavera;Pasto A;Pasto;Mombaça;Setor_1A;2025-12-20;47
7160;1;Verão;Pasto C;Pasto;Panicum;Setor_1C;2025-01-08;124
7161;3;Verão;Confinamento;Confinamento;Dieta Total;Setor_3B;2025-02-21;31
7162;2;Primavera;Pasto C;Pasto;Mombaça;Setor_2C;2024-12-22;138
7163;2;Inverno;Pasto C;Pasto;Mombaça;Setor_2C;2025-09-03;139
7164;2;Primavera;Pasto B;Pasto + Suplemento;Mombaça;Setor_2B;2025-12-21;97
7165;3;Inverno;Pasto C;Pasto;Mombaça;Setor_3A;2024-09-26;140
7166;2;Outono;Confinamento;Confinamento;Dieta Total;Setor_2A;2025-06-10;15
7167;3;Outono;Confinamento;Confinamento;Dieta Total;Setor_3C;2025-06-02;36
7168;3;Primavera;Pasto B;Pasto;Mombaça;Setor_3C;2024-11-18;114
7169;2;Primavera;Pasto A;Pasto;Braquiária;Setor_2C;2025-10-16;65
7170;1;Primavera;Pasto A;Pasto;Braquiária;Setor_1A;2025-11-17;46
7171;2;Outono;Pasto A;Pasto + Suplemento;Braquiária;Setor_2A;2024-05-19;56
7172;3;Inverno;Pasto B;Pasto;Panicum;Setor_3A;2025-09-11;105
7173;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1C;2025-11-12;10
7174;1;Inverno;Pasto C;Pasto;Mombaça;Setor_1C;2025-08-10;126
7175;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3A;2024-07-02;26
7176;3;Inverno;Pasto C;Pasto + Suplemento;Braquiária;Setor_3C;2025-09-20;151
7177;3;Inverno;Pasto C;Pasto;Panicum;Setor_3A;2024-09-10;143
7178;3;Verão;Pasto B;Pasto + Suplemento;Braquiária;Setor_3A;2025-03-26;106
7179;3;Verão;Confinamento;Confinamento;Dieta Total;Setor_3A;2024-03-09;27
7180;1;Inverno;Pasto A;Pasto;Braquiária;Setor_1B;2025-07-21;50
7181;1;Verão;Pasto B;Pasto;Mombaça;Setor_1B;2025-02-19;87
7182;2;Verão;Pasto B;Pasto;Panicum;Setor_2C;2025-01-19;102
7183;1;Inverno;Pasto A;Pasto + Suplemento;Mombaça;Setor_1B;2024-07-22;51
7184;2;Outono;Confinamento;Confinamento;Dieta Total;Setor_2A;2024-05-26;15
7185;1;Verão;Pasto A;Pasto + Suplemento;Mombaça;Setor_1C;2025-03-20;52
7186;3;Verão;Pasto C;Pasto;Braquiária;Setor_3A;2025-01-10;140
7187;2;Primavera;Pasto B;Pasto;Mombaça;Setor_2A;2024-11-03;92
7188;3;Outono;Pasto A;Pasto;Panicum;Setor_3C;2025-04-17;78
7189;2;Primavera;Pasto B;Pasto;Mombaça;Setor_2A;2025-10-28;93
7190;2;Inverno;Confinamento;Confinamento;Dieta Total;Setor_2B;2025-08-09;19
7191;2;Outono;Pasto C;Pasto;Mombaça;Setor_2C;2024-04-20;136
7192;3;Outono;Pasto C;Pasto + Suplemento;Mombaça;Setor_3B;2024-05-09;146
7193;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-08-01;6
7194;2;Inverno;Confinamento;Confinamento;Dieta Total;Setor_2C;2025-09-04;23
7195;1;Verão;Pasto C;Pasto;Braquiária;Setor_1A;2025-03-06;116
7196;2;Primavera;Confinamento;Confinamento;Dieta Total;Setor_2B;2024-12-24;19
7197;1;Outono;Pasto C;Pasto;Panicum;Setor_1B;2025-04-22;122
7198;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-05-12;7
7199;2;Outono;Pasto A;Pasto;Braquiária;Setor_2C;2024-04-09;67
7200;1;Outono;Pasto C;Pasto;Braquiária;Setor_1A;2025-06-08;119
7201;3;Primavera;Confinamento;Confinamento;Dieta Total;Setor_3A;2024-11-06;25
7202;2;Primavera;Pasto B;Pasto;Braquiária;Setor_2C;2024-12-28;101
7203;1;Primavera;Pasto A;Pasto;Braquiária;Setor_1C;2024-10-11;55
7204;1;Primavera;Pasto C;Pasto + Suplemento;Braquiária;Setor_1A;2025-10-05;116
7205;2;Inverno;Pasto B;Pasto;Panicum;Setor_2C;2025-09-27;101
7206;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3C;2024-07-27;36
7207;1;Verão;Pasto C;Pasto;Mombaça;Setor_1C;2024-02-25;124
7208;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1A;2024-02-25;2
7209;2;Outono;Pasto B;Pasto;Braquiária;Setor_2A;2025-05-08;94
7210;1;Primavera;Pasto C;Pasto + Suplemento;Braquiária;Setor_1B;2024-12-15;122
7211;3;Primavera;Pasto B;Pasto + Suplemento;Panicum;Setor_3A;2025-12-21;106
7212;3;Outono;Confinamento;Confinamento;Dieta Total;Setor_3A;2024-04-07;26
7213;2;Primavera;Pasto A;Pasto;Panicum;Setor_2B;2025-12-24;62
7214;2;Inverno;Pasto C;Pasto + Suplemento;Mombaça;Setor_2B;2024-08-02;134
7215;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1A;2025-12-09;3
7216;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1C;2025-07-02;9
7217;2;Inverno;Pasto B;Pasto;Panicum;Setor_2B;2025-07-15;99
7218;1;Verão;Pasto C;Pasto;Mombaça;Setor_1A;2024-02-16;117
7219;1;Primavera;Pasto C;Pasto;Braquiária;Setor_1A;2025-11-16;119
7220;3;Verão;Pasto A;Pasto;Braquiária;Setor_3B;2025-03-25;74
7221;3;Verão;Confinamento;Confinamento;Dieta Total;Setor_3C;2024-03-08;35
7222;1;Inverno;Pasto B;Pasto;Mombaça;Setor_1C;2025-08-22;90
7223;2;Verão;Confinamento;Confinamento;Dieta Total;Setor_2A;2025-03-13;14
7224;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-05-09;7
7225;1;Inverno;Pasto C;Pasto + Suplemento;Panicum;Setor_1B;2025-07-17;120
7226;1;Verão;Pasto C;Pasto + Suplemento;Mombaça;Setor_1B;2025-02-01;121
7227;3;Inverno;Pasto C;Pasto;Panicum;Setor_3C;2025-08-26;149
7228;1;Verão;Pasto B;Pasto;Braquiária;Setor_1C;2024-02-13;90
7229;1;Verão;Pasto A;Pasto;Panicum;Setor_1C;2025-03-11;55
7230;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1B;2024-03-22;8
7231;1;Primavera;Pasto C;Pasto;Mombaça;Setor_1A;2025-10-04;119
7232;1;Inverno;Pasto C;Pasto;Mombaça;Setor_1C;2024-09-21;126
7233;3;Verão;Pasto C;Pasto;Braquiária;Setor_3B;2025-02-28;145
7234;1;Verão;Pasto C;Pasto;Panicum;Setor_1B;2024-02-20;121
7235;3;Verão;Pasto B;Pasto + Suplemento;Panicum;Setor_3A;2025-03-28;104
7236;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1A;2024-02-11;2
7237;2;Verão;Pasto A;Pasto;Panicum;Setor_2B;2025-02-09;61
7238;3;Outono;Pasto B;Pasto;Braquiária;Setor_3A;2025-04-09;104
7239;3;Primavera;Pasto B;Pasto + Suplemento;Panicum;Setor_3C;2024-12-19;114
7240;2;Outono;Confinamento;Confinamento;Dieta Total;Setor_2B;2025-05-15;19
7241;1;Verão;Pasto C;Pasto;Mombaça;Setor_1C;2025-03-24;125
7242;2;Verão;Pasto C;Pasto;Panicum;Setor_2B;2025-01-24;133
7243;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1C;2025-03-19;12
7244;2;Verão;Pasto B;Pasto;Braquiária;Setor_2A;2025-01-17;92
7245;1;Inverno;Pasto B;Pasto;Panicum;Setor_1A;2025-08-22;80
7246;3;Outono;Pasto B;Pasto + Suplemento;Panicum;Setor_3C;2024-06-06;114
7247;1;Inverno;Pasto A;Pasto;Mombaça;Setor_1B;2024-08-18;48
7248;2;Outono;Pasto B;Pasto;Panicum;Setor_2B;2025-04-22;99
7249;2;Outono;Confinamento;Confinamento;Dieta Total;Setor_2C;2025-04-27;21
7250;1;Primavera;Pasto C;Pasto + Suplemento;Mombaça;Setor_1C;2025-10-01;124
7251;2;Primavera;Pasto A;Pasto + Suplemento;Mombaça;Setor_2A;2025-11-04;56
7252;1;Inverno;Pasto A;Pasto + Suplemento;Braquiária;Setor_1A;2024-09-04;46
7253;3;Inverno;Pasto B;Pasto;Mombaça;Setor_3C;2024-09-15;114
7254;3;Primavera;Pasto B;Pasto;Mombaça;Setor_3C;2025-11-08;112
7255;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3B;2025-09-10;31
7256;1;Outono;Pasto A;Pasto + Suplemento;Braquiária;Setor_1B;2024-05-07;48
7257;2;Inverno;Pasto B;Pasto + Suplemento;Mombaça;Setor_2C;2025-07-01;100
7258;1;Inverno;Pasto C;Pasto;Braquiária;Setor_1B;2025-09-03;120
7259;3;Inverno;Pasto B;Pasto;Panicum;Setor_3A;2024-07-20;106
7260;1;Verão;Pasto A;Pasto;Braquiária;Setor_1B;2024-03-27;51
7261;3;Primavera;Pasto C;Pasto + Suplemento;Mombaça;Setor_3C;2025-10-20;151
7262;1;Outono;Pasto C;Pasto;Braquiária;Setor_1A;2024-06-04;118
7263;1;Inverno;Pasto A;Pasto;Mombaça;Setor_1A;2025-09-04;47
7264;1;Verão;Pasto C;Pasto;Panicum;Setor_1A;2025-01-28;117
7265;3;Inverno;Pasto B;Pasto;Braquiária;Setor_3B;2025-09-05;108
7266;3;Verão;Pasto B;Pasto + Suplemento;Panicum;Setor_3B;2024-02-22;111
7267;3;Inverno;Pasto C;Pasto;Mombaça;Setor_3A;2025-09-19;143
7268;3;Outono;Pasto A;Pasto + Suplemento;Mombaça;Setor_3A;2024-04-04;70
7269;2;Primavera;Pasto B;Pasto + Suplemento;Panicum;Setor_2B;2025-12-06;97
7270;2;Verão;Pasto A;Pasto;Braquiária;Setor_2B;2025-02-10;60
7271;3;Outono;Pasto B;Pasto;Braquiária;Setor_3A;2025-05-22;105
7272;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1B;2024-04-21;8
7273;3;Outono;Confinamento;Confinamento;Dieta Total;Setor_3B;2025-05-09;31
7274;3;Inverno;Pasto A;Pasto;Mombaça;Setor_3B;2025-08-23;74
7275;3;Primavera;Pasto A;Pasto + Suplemento;Panicum;Setor_3B;2024-12-25;73
7276;1;Outono;Pasto C;Pasto;Panicum;Setor_1C;2025-05-09;124
7277;3;Inverno;Pasto A;Pasto;Braquiária;Setor_3C;2025-07-25;78
7278;2;Primavera;Pasto C;Pasto + Suplemento;Braquiária;Setor_2C;2025-10-09;139
7279;1;Inverno;Pasto C;Pasto;Braquiária;Setor_1A;2024-07-13;117
7280;3;Primavera;Pasto C;Pasto + Suplemento;Panicum;Setor_3B;2024-11-11;147
7281;1;Outono;Pasto A;Pasto;Braquiária;Setor_1C;2025-04-09;53
7282;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-02-06;7
7283;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3C;2025-08-03;35
7284;1;Inverno;Pasto B;Pasto;Braquiária;Setor_1A;2025-08-07;81
7285;1;Outono;Pasto A;Pasto;Mombaça;Setor_1A;2025-06-13;47
7286;3;Inverno;Pasto C;Pasto + Suplemento;Braquiária;Setor_3C;2025-07-21;148
7287;2;Outono;Pasto C;Pasto;Braquiária;Setor_2A;2024-05-04;131
7288;1;Verão;Pasto A;Pasto + Suplemento;Panicum;Setor_1B;2024-01-18;49
7289;1;Inverno;Pasto A;Pasto + Suplemento;Panicum;Setor_1B;2025-08-07;49
7290;1;Verão;Pasto C;Pasto;Mombaça;Setor_1A;2025-03-21;119
7291;2;Verão;Pasto B;Pasto + Suplemento;Braquiária;Setor_2B;2025-01-15;97
7292;3;Outono;Pasto B;Pasto;Mombaça;Setor_3C;2024-06-09;113
7293;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3C;2024-07-02;35
7294;2;Primavera;Confinamento;Confinamento;Dieta Total;Setor_2C;2024-10-03;23
7295;1;Inverno;Pasto A;Pasto;Panicum;Setor_1B;2025-09-24;51
7296;1;Outono;Pasto A;Pasto;Mombaça;Setor_1C;2024-05-25;53
7297;3;Verão;Pasto A;Pasto + Suplemento;Panicum;Setor_3A;2024-02-01;71
7298;2;Primavera;Confinamento;Confinamento;Dieta Total;Setor_2C;2025-11-05;24
7299;1;Primavera;Pasto C;Pasto;Mombaça;Setor_1B;2025-12-21;123
7300;3;Primavera;Pasto B;Pasto;Mombaça;Setor_3B;2025-10-02;109
7301;3;Verão;Pasto B;Pasto;Braquiária;Setor_3C;2025-03-13;115
7302;3;Verão;Confinamento;Confinamento;Dieta Total;Setor_3A;2025-02-05;25
7303;2;Primavera;Pasto A;Pasto;Mombaça;Setor_2A;2025-12-11;58
7304;2;Inverno;Pasto B;Pasto;Braquiária;Setor_2A;2024-08-19;95
7305;3;Primavera;Pasto B;Pasto + Suplemento;Braquiária;Setor_3B;2025-10-17;111
7306;1;Verão;Pasto B;Pasto + Suplemento;Braquiária;Setor_1A;2025-03-25;80
7307;3;Outono;Pasto C;Pasto;Braquiária;Setor_3B;2025-05-16;146
7308;3;Primavera;Pasto C;Pasto + Suplemento;Mombaça;Setor_3C;2025-11-13;148
7309;1;Primavera;Pasto C;Pasto;Panicum;Setor_1C;2024-12-25;126
7310;1;Primavera;Pasto B;Pasto + Suplemento;Panicum;Setor_1B;2025-10-18;87
7311;1;Inverno;Pasto A;Pasto;Panicum;Setor_1B;2025-07-01;51
7312;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1C;2025-05-23;11
7313;1;Outono;Pasto C;Pasto;Mombaça;Setor_1C;2025-05-04;124
7314;1;Primavera;Pasto A;Pasto;Braquiária;Setor_1B;2025-12-18;50
7315;1;Inverno;Pasto B;Pasto + Suplemento;Panicum;Setor_1C;2025-08-11;91
7316;1;Verão;Pasto A;Pasto;Mombaça;Setor_1C;2025-03-10;53
7317;2;Primavera;Pasto B;Pasto;Braquiária;Setor_2A;2025-11-02;95
7318;1;Inverno;Pasto C;Pasto;Panicum;Setor_1A;2024-09-21;116
7319;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3C;2025-07-12;34
7320;2;Inverno;Pasto B;Pasto;Braquiária;Setor_2C;2025-09-28;102
7321;3;Verão;Pasto C;Pasto;Panicum;Setor_3A;2025-02-03;142
7322;2;Primavera;Pasto C;Pasto + Suplemento;Panicum;Setor_2C;2025-11-25;139
7323;1;Inverno;Pasto C;Pasto + Suplemento;Panicum;Setor_1B;2024-08-21;120
7324;1;Outono;Pasto B;Pasto;Braquiária;Setor_1C;2025-04-06;89
7325;3;Inverno;Pasto C;Pasto + Suplemento;Mombaça;Setor_3C;2025-09-02;150
7326;1;Primavera;Pasto A;Pasto;Braquiária;Setor_1B;2025-11-22;50
7327;1;Verão;Pasto C;Pasto + Suplemento;Panicum;Setor_1A;2025-01-10;119
7328;2;Outono;Pasto B;Pasto + Suplemento;Braquiária;Setor_2C;2025-06-13;102
7329;3;Verão;Pasto C;Pasto;Mombaça;Setor_3A;2025-01-21;142
7330;2;Outono;Pasto B;Pasto + Suplemento;Braquiária;Setor_2A;2024-06-12;93
7331;3;Verão;Confinamento;Confinamento;Dieta Total;Setor_3C;2025-02-03;33
7332;3;Outono;Pasto A;Pasto;Mombaça;Setor_3C;2024-06-15;76
7333;3;Inverno;Pasto A;Pasto;Mombaça;Setor_3A;2024-09-07;71
7334;1;Inverno;Pasto B;Pasto + Suplemento;Braquiária;Setor_1C;2024-07-02;88
7335;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1C;2025-01-01;10
7336;3;Inverno;Pasto B;Pasto;Panicum;Setor_3A;2025-09-19;105
7337;3;Verão;Pasto B;Pasto;Mombaça;Setor_3A;2024-01-16;106
7338;1;Outono;Pasto C;Pasto;Braquiária;Setor_1B;2025-05-03;121
7339;2;Verão;Pasto C;Pasto + Suplemento;Mombaça;Setor_2C;2025-03-21;138
7340;1;Outono;Pasto A;Pasto;Panicum;Setor_1B;2025-05-16;50
7341;1;Outono;Pasto B;Pasto;Braquiária;Setor_1A;2024-06-27;80
